"","word","n"
"5298","11.01.2019",1
"5299","11.30",1
"5300","113",1
"5301","1177",1
"5302","12.27",1
"5303","12.30",1
"5304","12.6.2021",1
"5305","124",1
"5306","126",1
"5307","1264",1
"5308","129",1
"5309","12v",1
"5310","13.04.2019",1
"5311","13.25",1
"5312","13.55",1
"5313","14.30",1
"5314","14.45",1
"5315","1418",1
"5316","146",1
"5317","1536",1
"5318","155",1
"5319","157",1
"5320","16.06.2019",1
"5321","16.30",1
"5322","1614",1
"5323","1628",1
"5324","163",1
"5325","17.15",1
"5326","17.30",1
"5327","171",1
"5328","172",1
"5329","1791",1
"5330","1802",1
"5331","1828",1
"5332","1829",1
"5333","184",1
"5334","185",1
"5335","187",1
"5336","188",1
"5337","19.04.2018",1
"5338","19.07.2018",1
"5339","19.10",1
"5340","1974",1
"5341","2.64",1
"5342","2.85",1
"5343","20.20",1
"5344","2004",1
"5345","2011",1
"5346","2015",1
"5347","2023",1
"5348","212",1
"5349","218",1
"5350","22.02.2019",1
"5351","22.10.2019",1
"5352","228",1
"5353","23.00",1
"5354","23.50",1
"5355","233",1
"5356","254",1
"5357","259",1
"5358","26.01.2021",1
"5359","2605",1
"5360","2662",1
"5361","2686",1
"5362","2765",1
"5363","2785",1
"5364","27l",1
"5365","2832",1
"5366","291",1
"5367","2986",1
"5368","299",1
"5369","2a",1
"5370","3.7",1
"5371","304",1
"5372","306",1
"5373","31.60",1
"5374","313",1
"5375","314",1
"5376","3177",1
"5377","319",1
"5378","3222",1
"5379","3395",1
"5380","3430",1
"5381","350",1
"5382","353",1
"5383","3575",1
"5384","360",1
"5385","365",1
"5386","36l",1
"5387","3757",1
"5388","378",1
"5389","403",1
"5390","414",1
"5391","418",1
"5392","4201",1
"5393","4228",1
"5394","43034",1
"5395","431",1
"5396","4341",1
"5397","435",1
"5398","445",1
"5399","4539",1
"5400","462",1
"5401","4621",1
"5402","476",1
"5403","483",1
"5404","495",1
"5405","500.000",1
"5406","508",1
"5407","5133",1
"5408","5199",1
"5409","522",1
"5410","524",1
"5411","53",1
"5412","5336",1
"5413","539",1
"5414","542",1
"5415","5432",1
"5416","5506",1
"5417","555",1
"5418","556",1
"5419","570",1
"5420","577",1
"5421","580",1
"5422","5922",1
"5423","593",1
"5424","5994",1
"5425","603",1
"5426","605",1
"5427","6196",1
"5428","6418",1
"5429","644",1
"5430","647",1
"5431","654",1
"5432","67.5",1
"5433","670",1
"5434","6797",1
"5435","6881",1
"5436","699",1
"5437","7.2",1
"5438","700",1
"5439","7079",1
"5440","708",1
"5441","7085",1
"5442","71",1
"5443","710",1
"5444","7142",1
"5445","717",1
"5446","717.90",1
"5447","718",1
"5448","72",1
"5449","723",1
"5450","727",1
"5451","73",1
"5452","730",1
"5453","731",1
"5454","741",1
"5455","750",1
"5456","7552",1
"5457","7594",1
"5458","76",1
"5459","7619",1
"5460","764",1
"5461","7686",1
"5462","781",1
"5463","7855",1
"5464","788",1
"5465","792",1
"5466","8.67",1
"5467","80",1
"5468","805",1
"5469","80x",1
"5470","8250",1
"5471","836",1
"5472","849",1
"5473","85",1
"5474","855",1
"5475","858",1
"5476","863",1
"5477","874",1
"5478","881",1
"5479","882",1
"5480","884",1
"5481","885",1
"5482","886",1
"5483","897",1
"5484","901",1
"5485","91.000",1
"5486","9127",1
"5487","914",1
"5488","918",1
"5489","9250",1
"5490","94",1
"5491","959",1
"5492","9612",1
"5493","963",1
"5494","968",1
"5495","971",1
"5496","972",1
"5497","974",1
"5498","978",1
"5499","98",1
"5500","980",1
"5501","9859",1
"5502","986",1
"5503","998",1
"5504","a.d.a'yı",1
"5505","a.g",1
"5506","aab",1
"5507","aae",1
"5508","aak",1
"5509","aap",1
"5510","aas",1
"5511","aay",1
"5512","aaz",1
"5513","ab",1
"5514","aba",1
"5515","abakan",1
"5516","abalıoğlu",1
"5517","abd'de",1
"5518","abd’de",1
"5519","abd’li",1
"5520","abdulaziz",1
"5521","abdulleyeva'ın",1
"5522","abdulleyeva'nın",1
"5523","abh",1
"5524","ablasi",1
"5525","abm",1
"5526","abv",1
"5527","ac",1
"5528","aca",1
"5529","açamadı",1
"5530","açamadığını",1
"5531","acar",1
"5532","acc",1
"5533","acd",1
"5534","acf",1
"5535","aci",1
"5536","açik",1
"5537","açıkel'in",1
"5538","açıklama",1
"5539","açıktı",1
"5540","açılabileceğini",1
"5541","acılar",1
"5542","açıları",1
"5543","açılır",1
"5544","açılmaması",1
"5545","açılmayınca",1
"5546","açılmazsa",1
"5547","acımaz",1
"5548","açın",1
"5549","acıpayam",1
"5550","acıpayam'a",1
"5551","acıpayam'da",1
"5552","açısından",1
"5553","açısının",1
"5554","açıyor",1
"5555","açmayarak",1
"5556","açmıştı",1
"5557","act",1
"5558","açtılar",1
"5559","açtım",1
"5560","açtıramadı",1
"5561","ada’da",1
"5562","adamla",1
"5563","adana’nın",1
"5564","adanın",1
"5565","adapazarı",1
"5566","adem",1
"5567","adil",1
"5568","adı",1
"5569","adıgüzel",1
"5570","adıgüzel’e",1
"5571","adıyaman'da",1
"5572","adıyaman'ın",1
"5573","adıyaman’ın",1
"5574","adj",1
"5575","adliyesi'nde",1
"5576","adli̇yeye",1
"5577","adrenalin",1
"5578","adres",1
"5579","adresini",1
"5580","ads",1
"5581","adt",1
"5582","adv",1
"5583","aev",1
"5584","aey",1
"5585","afad",1
"5586","aff",1
"5587","afganistan",1
"5588","afl",1
"5589","afn",1
"5590","afr",1
"5591","afyonkarahisar",1
"5592","afyonkarahisar’ın",1
"5593","ag",1
"5594","ağabeylerim",1
"5595","ağacın",1
"5596","ağırlıyor",1
"5597","ağladi",1
"5598","ağladıbursa'nın",1
"5599","ağlarken",1
"5600","agr",1
"5601","ağrı'nin",1
"5602","ağrıdığını",1
"5603","ağustos'ta",1
"5604","agy",1
"5605","ağzı",1
"5606","ağzından",1
"5607","ah",1
"5608","ahf",1
"5609","ahs",1
"5610","aie",1
"5611","ailecek",1
"5612","ailelerine",1
"5613","ailesinden",1
"5614","ailesine",1
"5615","ailesini",1
"5616","ailesiyle",1
"5617","aileye",1
"5618","ai̇leye",1
"5619","aires'te",1
"5620","aittir",1
"5621","akademisindeki",1
"5622","akademisinin",1
"5623","akan",1
"5624","akarken",1
"5625","akaryakıtın",1
"5626","akat'a",1
"5627","akbari",1
"5628","akça'nnı",1
"5629","akçaköy",1
"5630","akçay",1
"5631","akengin",1
"5632","akgöz'ü",1
"5633","akgöz'ün",1
"5634","akgül'ün",1
"5635","akgül’ün",1
"5636","akı",1
"5637","akıllara",1
"5638","akıllarını",1
"5639","akımını",1
"5640","akıntıya",1
"5641","akışına",1
"5642","akışını",1
"5643","akmazçeşme",1
"5644","akp",1
"5645","akr",1
"5646","aks",1
"5647","aksaray'ın",1
"5648","aksaray’da",1
"5649","aksayan",1
"5650","aksiyon",1
"5651","aksoy",1
"5652","aksoy'un",1
"5653","aksoy’un",1
"5654","aktarıldı",1
"5655","aktaş'ın",1
"5656","aktaş’ın",1
"5657","aktif",1
"5658","akü",1
"5659","akün",1
"5660","akünün",1
"5661","aküsü",1
"5662","akv",1
"5663","alaaddin",1
"5664","alabildi",1
"5665","alabilirler",1
"5666","alacağı",1
"5667","alacak",1
"5668","alacaklarına",1
"5669","alacamescit",1
"5670","alamadan",1
"5671","alamadı",1
"5672","alamayan",1
"5673","alamayınca",1
"5674","alandan",1
"5675","alanina",1
"5676","alanı",1
"5677","alanında",1
"5678","alanlarından",1
"5679","alanya’dan",1
"5680","alanyagazipaşa",1
"5681","alaplı'da",1
"5682","alaplı'ya",1
"5683","alarma",1
"5684","aldi",1
"5685","aldığımız",1
"5686","aldılar",1
"5687","ale",1
"5688","alemdar",1
"5689","aletler",1
"5690","alevler",1
"5691","alex",1
"5692","algıya",1
"5693","alindi",1
"5694","alinip",1
"5695","alım",1
"5696","alınacağı",1
"5697","alındı.öte",1
"5698","alındıktan",1
"5699","alınıp",1
"5700","alınışı",1
"5701","alınmadan",1
"5702","alınmadı",1
"5703","alınmadığını",1
"5704","alınması",1
"5705","alınmasına",1
"5706","alınmasının",1
"5707","alınmasıyla",1
"5708","alınmıştır",1
"5709","alışık",1
"5710","alışma",1
"5711","alıştı",1
"5712","alıştık",1
"5713","alışverişe",1
"5714","alıyordu",1
"5715","alıyoruz",1
"5716","alkolmetresini",1
"5717","alkolmetreyi̇",1
"5718","alkolmetreyle",1
"5719","alkolsüz",1
"5720","alkolünü",1
"5721","allah'a",1
"5722","allah’a",1
"5723","almalarını",1
"5724","almasını",1
"5725","almasıyla",1
"5726","almazken",1
"5727","almazlar",1
"5728","almişti",1
"5729","almıştı",1
"5730","alper",1
"5731","alpine",1
"5732","alpine'in",1
"5733","alsın",1
"5734","altina",1
"5735","altındağ",1
"5736","amacı",1
"5737","amacına",1
"5738","amaçlar",1
"5739","amaçlarla",1
"5740","amaçli",1
"5741","amasra'dan",1
"5742","amasya",1
"5743","amasya’nın",1
"5744","ambelya",1
"5745","ambulansına",1
"5746","ambulansıyla",1
"5747","ambulanslara",1
"5748","amcamı",1
"5749","amerika",1
"5750","amirliği'nce",1
"5751","amirliği'ne",1
"5752","amirliği’ne",1
"5753","anahtarının",1
"5754","anahtarları",1
"5755","anayolu",1
"5756","andırın",1
"5757","andrea",1
"5758","anj",1
"5759","ankara'da",1
"5760","anlamadığını",1
"5761","anlamalarına",1
"5762","anlamayacağımı",1
"5763","anlamayan",1
"5764","anlamayıp",1
"5765","anlamıyla",1
"5766","anlarında",1
"5767","anlarının",1
"5768","anlaşarak",1
"5769","anlaşılırken",1
"5770","anlaştığı",1
"5771","anlatıldı",1
"5772","anlatırken",1
"5773","anlatti",1
"5774","anlayınca",1
"5775","anlı’nın",1
"5776","anneme",1
"5777","annemin",1
"5778","anonsla",1
"5779","anonsları",1
"5780","antepoğlu",1
"5781","antonelli",1
"5782","anu",1
"5783","aor",1
"5784","ap",1
"5785","apartmana",1
"5786","ar",1
"5787","arabadan",1
"5788","arabalar",1
"5789","arabaları",1
"5790","arabalarını",1
"5791","arabamin",1
"5792","arabasina",1
"5793","arabaydı",1
"5794","arabistan",1
"5795","arabrailnews",1
"5796","araç'ın",1
"5797","araciyla",1
"5798","aracıma",1
"5799","aracımdan",1
"5800","araçlardaki",1
"5801","araçlarına",1
"5802","araçlarıyla",1
"5803","araçtakiler",1
"5804","aradan",1
"5805","aradi",1
"5806","aralardan",1
"5807","aralıklarla",1
"5808","aramak",1
"5809","aramalarda",1
"5810","aramasında",1
"5811","aranmak",1
"5812","aranması",1
"5813","arar",1
"5814","aras",1
"5815","araştırılan",1
"5816","aratmadı",1
"5817","arayın",1
"5818","arayışımızı",1
"5819","arazi",1
"5820","araziye",1
"5821","arbede",1
"5822","arçtan",1
"5823","ardindan",1
"5824","arının",1
"5825","arızalarını",1
"5826","arızalı",1
"5827","arjantin'in",1
"5828","arkadaş",1
"5829","arkadaşımın",1
"5830","arkadaşımızın",1
"5831","arkadaşlarda",1
"5832","arkadaşlarini",1
"5833","arkadaşlarımızın",1
"5834","arkadaşlarından",1
"5835","arkadaşlarını",1
"5836","arkadaşlarla",1
"5837","arkalarını",1
"5838","arkas",1
"5839","aron",1
"5840","arslanlı",1
"5841","artan",1
"5842","artik",1
"5843","artırarak",1
"5844","artırdı",1
"5845","artırmak",1
"5846","artış",1
"5847","artmadığını",1
"5848","artmasına",1
"5849","artmaya",1
"5850","arttırdı",1
"5851","as",1
"5852","asabiyet",1
"5853","aşağıdaki",1
"5854","aşan",1
"5855","asaroğlu'nun",1
"5856","asfalt",1
"5857","aşık",1
"5858","askeri",1
"5859","asla",1
"5860","aslan'a",1
"5861","asli̇",1
"5862","aşmak",1
"5863","astı",1
"5864","aştıktan",1
"5865","ata’ya",1
"5866","ataköy",1
"5867","ataköy’den",1
"5868","atakum",1
"5869","atamadı",1
"5870","atanları",1
"5871","atarken",1
"5872","ateşleme",1
"5873","atilla",1
"5874","atilmasini",1
"5875","atık",1
"5876","atıldı",1
"5877","atılmasını",1
"5878","atına",1
"5879","atının",1
"5880","atıp",1
"5881","atıyla",1
"5882","atıyor",1
"5883","atıyordu",1
"5884","atlamaya",1
"5885","atlatıldı",1
"5886","atlatılırken",1
"5887","atlatırken",1
"5888","atlatti",1
"5889","atlattı.zülkarneyn",1
"5890","atlattıkları",1
"5891","atlayan",1
"5892","atlıyor",1
"5893","atm'sinden",1
"5894","atmak",1
"5895","atmasına",1
"5896","atsınlar",1
"5897","atta",1
"5898","attiriyordu",1
"5899","attığını",1
"5900","attıktan",1
"5901","attırdı",1
"5902","attırdığını",1
"5903","attırıyordu",1
"5904","aty",1
"5905","audi",1
"5906","autonoumnews",1
"5907","av",1
"5908","avantajlar",1
"5909","avarlar",1
"5910","avci",1
"5911","avci2021",1
"5912","avcılarda",1
"5913","avm",1
"5914","avm’ye",1
"5915","avukat",1
"5916","avukatım",1
"5917","aya",1
"5918","ayağındaki",1
"5919","ayağından",1
"5920","ayağını",1
"5921","ayak",1
"5922","ayakkabısının",1
"5923","ayakları",1
"5924","ayarlamayıp",1
"5925","aydin'in",1
"5926","aydin’in",1
"5927","aydın'dan",1
"5928","aydır",1
"5929","ayfer",1
"5930","aygül",1
"5931","ayıldıktan",1
"5932","ayında",1
"5933","ayırırken",1
"5934","ayırmak",1
"5935","ayırmaya",1
"5936","aylardan",1
"5937","ayna",1
"5938","aynamın",1
"5939","aynanızı",1
"5940","aynası",1
"5941","aynasına",1
"5942","aynaya",1
"5943","aynayı",1
"5944","aynura",1
"5945","ayrılarak",1
"5946","ayrıldığı",1
"5947","ayrıldıktan",1
"5948","ayrılmasından",1
"5949","ayrılmaya",1
"5950","ayrılmazken",1
"5951","ayrımcılığına",1
"5952","ayrıntı",1
"5953","ayrıntılar",1
"5954","aysan",1
"5955","aytaç",1
"5956","aytuğ",1
"5957","azaldığında",1
"5958","azaltmak",1
"5959","azami",1
"5960","azerbaycan",1
"5961","azeri",1
"5962","aziziye",1
"5963","ba",1
"5964","babam",1
"5965","babamız",1
"5966","babasını",1
"5967","bacağından",1
"5968","bagajina",1
"5969","bagajına",1
"5970","bağcılar’da",1
"5971","bağına",1
"5972","bağıranlar",1
"5973","bağladı",1
"5974","bağladık",1
"5975","bağladım",1
"5976","bağlamamız",1
"5977","bağlanan",1
"5978","bağlandı",1
"5979","bağlanıp",1
"5980","bağlanmak",1
"5981","bağlantısında",1
"5982","bağlantısının",1
"5983","bahçelievler’den",1
"5984","bahçeşehir",1
"5985","bahçeşehir'de",1
"5986","bahçeşehir’de",1
"5987","bajiyev",1
"5988","bajiyev'in",1
"5989","baka",1
"5990","bakanlığın",1
"5991","bakarsanız",1
"5992","bakiş",1
"5993","bakıldığı",1
"5994","bakımdaki",1
"5995","bakımı",1
"5996","bakındı",1
"5997","bakırköy'de",1
"5998","bakırköy’de",1
"5999","bakışları",1
"6000","bakıyor",1
"6001","bakkala",1
"6002","bakmak",1
"6003","bakmasın",1
"6004","bakü'de",1
"6005","bal",1
"6006","balkon",1
"6007","balmumcu",1
"6008","bandaj",1
"6009","bandırma",1
"6010","bankanın",1
"6011","banknotlar",1
"6012","baraj",1
"6013","baran'a",1
"6014","baran’ın",1
"6015","bardağini",1
"6016","bardağı",1
"6017","bardağını",1
"6018","bardak",1
"6019","bardo",1
"6020","barikat",1
"6021","barikata",1
"6022","barikatına",1
"6023","barikattaki",1
"6024","bari̇yere",1
"6025","bariyeri",1
"6026","bariyerlerde",1
"6027","bariyerlerine",1
"6028","barosu'nda",1
"6029","bartın’da",1
"6030","bas",1
"6031","basanlar",1
"6032","başarabilir",1
"6033","başaramadı",1
"6034","başarısız",1
"6035","başarıyla",1
"6036","başhekimi",1
"6037","başı",1
"6038","başıbüyükyolu",1
"6039","başıma",1
"6040","başımız",1
"6041","başımıza",1
"6042","başımızdan",1
"6043","basına",1
"6044","basındaki",1
"6045","başından",1
"6046","başındayken",1
"6047","başını",1
"6048","basıp",1
"6049","basıyor",1
"6050","başkalarını",1
"6051","başkanlığı’na",1
"6052","başkasının",1
"6053","başkent’te",1
"6054","baskınla",1
"6055","başkonuş",1
"6056","başladı.ardından",1
"6057","başladığını",1
"6058","başladık",1
"6059","başladım",1
"6060","başlaması",1
"6061","başlamış",1
"6062","başlamıştı",1
"6063","başlandığı",1
"6064","başlangıçta",1
"6065","başlarken",1
"6066","başlatıldığı",1
"6067","başlatıldığını",1
"6068","başlayıp",1
"6069","başlığı",1
"6070","basmasıyla",1
"6071","basmaya",1
"6072","basmayınız",1
"6073","başsavcılığı",1
"6074","bastı.tam",1
"6075","başvuruda",1
"6076","batçığında",1
"6077","batı",1
"6078","batman",1
"6079","batman'da",1
"6080","battaniyelerle",1
"6081","bayanı",1
"6082","bayburt",1
"6083","bayburt’ta",1
"6084","bayginlik",1
"6085","baygındı",1
"6086","bayisi",1
"6087","baykan",1
"6088","baykoca",1
"6089","bayrampaşa",1
"6090","bayrampaşa’da",1
"6091","bazılarının",1
"6092","bb",1
"6093","bd",1
"6094","bebeğiyle",1
"6095","bebekleri",1
"6096","bedenini",1
"6097","bedenleri",1
"6098","beğeni",1
"6099","beğenmedi̇m",1
"6100","beh",1
"6101","bekçiler",1
"6102","bekçilerden",1
"6103","bekçilere",1
"6104","bekçilerin",1
"6105","bekçi̇si̇ne",1
"6106","beklediğini",1
"6107","bekledik",1
"6108","beklemediği",1
"6109","beklemek",1
"6110","beklemezken",1
"6111","beklendiğini",1
"6112","bekletilen",1
"6113","beklettiği",1
"6114","bekleyerek",1
"6115","bekliyorsun",1
"6116","bekliyorum",1
"6117","bekliyoruz",1
"6118","beldesi",1
"6119","beldesindeki",1
"6120","beldesine",1
"6121","beldesinin",1
"6122","belediyeden",1
"6123","belek",1
"6124","beler",1
"6125","belgem",1
"6126","belgesine",1
"6127","belgesiz",1
"6128","belimdeki",1
"6129","belirledi.yalçıner’in",1
"6130","belirlemek",1
"6131","beli̇rlendi̇",1
"6132","beli̇rlendi̇bu",1
"6133","belirlendiği",1
"6134","belirleyerek",1
"6135","belirleyip",1
"6136","belirtildi.dha",1
"6137","belirtildi.olay",1
"6138","belirtildi.otomobil",1
"6139","belirtildi.polis",1
"6140","belirtilirken",1
"6141","belirtilmiştir",1
"6142","belirtip",1
"6143","belirtmesi",1
"6144","belirtse",1
"6145","bendi",1
"6146","benzeri",1
"6147","benzinliğe",1
"6148","beraatini",1
"6149","beraberindekiler",1
"6150","berber",1
"6151","bereket’e",1
"6152","bereket’in",1
"6153","beriker",1
"6154","berkay",1
"6155","berna",1
"6156","beşevler",1
"6157","beşiktaş'taki",1
"6158","beşiktaş’ta",1
"6159","beşiktaş’taki",1
"6160","besledikçe",1
"6161","beslemeye",1
"6162","beyazevler",1
"6163","beyazıt",1
"6164","beyazsu",1
"6165","beycuma",1
"6166","beykoz",1
"6167","beylerbeyi",1
"6168","beylikbağı",1
"6169","beyobası",1
"6170","beyoğlu’nda",1
"6171","bgc",1
"6172","bhv",1
"6173","biçti",1
"6174","bildirilirken",1
"6175","bilerek",1
"6176","bi̇lgi̇",1
"6177","bilgilendirilmesini",1
"6178","bilgiler",1
"6179","bilgileri",1
"6180","bilginin",1
"6181","bilgisi",1
"6182","bilici",1
"6183","bilimleri",1
"6184","bilinemeyen",1
"6185","bilire",1
"6186","bilmediği",1
"6187","bilmediğim",1
"6188","bilmeniz",1
"6189","bilmeyerek",1
"6190","bilmiyorum",1
"6191","binaların",1
"6192","binaya",1
"6193","bindiler",1
"6194","bi̇ndi̇rdi̇",1
"6195","bindiren",1
"6196","bindirilmedi",1
"6197","binmesi",1
"6198","birbirinden",1
"6199","birbirleriyle",1
"6200","birde",1
"6201","birimi'ne",1
"6202","birimlere",1
"6203","birinci",1
"6204","birini",1
"6205","biriymiş",1
"6206","birleşik",1
"6207","bisikleti",1
"6208","bisikletiyle",1
"6209","bisikletle",1
"6210","bisikletteki",1
"6211","biter",1
"6212","bitiren",1
"6213","bitişiğindeki",1
"6214","bitkin",1
"6215","bitti",1
"6216","bittiği",1
"6217","bittikten",1
"6218","biyan’ın",1
"6219","bi̇ze",1
"6220","bi̇zzat",1
"6221","bıçakla",1
"6222","bırakamadı",1
"6223","bırakılmasına",1
"6224","bırakılmasını",1
"6225","bırakın",1
"6226","bırakmadım",1
"6227","bırakmak",1
"6228","bırakmaması",1
"6229","bırakması",1
"6230","bırakmayı",1
"6231","bıraktığını",1
"6232","bj",1
"6233","bk",1
"6234","blaubahn",1
"6235","bm",1
"6236","bn",1
"6237","bodrum",1
"6238","bog",1
"6239","boğan",1
"6240","boğazini",1
"6241","boğazına",1
"6242","boğdu",1
"6243","boğuldu.kaza",1
"6244","boğuldu.olay",1
"6245","boğulma",1
"6246","boğulmasına",1
"6247","boğulmuş",1
"6248","böğürtlen",1
"6249","boğuştuğu",1
"6250","bölgedekilerin",1
"6251","bölgesi'nde",1
"6252","bölgesi’nde",1
"6253","bölgeyi",1
"6254","bolu’da",1
"6255","bolu’dan",1
"6256","bölümde",1
"6257","bölümü",1
"6258","bölümünde",1
"6259","bölümündeki",1
"6260","bölünen",1
"6261","boran",1
"6262","borçları",1
"6263","bordur",1
"6264","bordürüne",1
"6265","boşluğa",1
"6266","boşluğunda",1
"6267","bostancı",1
"6268","boyalıca",1
"6269","böylesi",1
"6270","boynuna",1
"6271","boyu",1
"6272","boyunluk",1
"6273","bozmadan",1
"6274","bozuk",1
"6275","bozuluyor",1
"6276","bpn",1
"6277","brt",1
"6278","bua",1
"6279","buca'dan",1
"6280","buenos",1
"6281","büfesi",1
"6282","bugüne",1
"6283","bulanan",1
"6284","bülbül'ün",1
"6285","buldu.suçunu",1
"6286","buldular",1
"6287","bulmacacevap",1
"6288","bulmadı",1
"6289","bulmadığını",1
"6290","bulmadım",1
"6291","bulunacağım",1
"6292","bulunanlar",1
"6293","bulundu.konyaaltı",1
"6294","bulundubölgedeki",1
"6295","bulunduğunda",1
"6296","bulundukları",1
"6297","bulundum",1
"6298","bulunduran",1
"6299","bulundurarak",1
"6300","bulundurma",1
"6301","bulundurmaktan",1
"6302","bulundurmamak",1
"6303","bulunmaktadır",1
"6304","bulunmaları",1
"6305","bulunmaması",1
"6306","bulunmayan",1
"6307","bulunmayıp",1
"6308","bulununca",1
"6309","bulunurken",1
"6310","bulup",1
"6311","bulvar'da",1
"6312","bulvar'dan",1
"6313","bulvarda",1
"6314","bulvardan",1
"6315","bulvarı'ndaki",1
"6316","bulvarına",1
"6317","bulvarında",1
"6318","bunalma",1
"6319","bür",1
"6320","buradaki",1
"6321","burcunur",1
"6322","burdur'un",1
"6323","burhaniye",1
"6324","burnundan",1
"6325","bursa’dan",1
"6326","burun",1
"6327","buruna",1
"6328","büşra",1
"6329","büyük'ten",1
"6330","büyükçekmece",1
"6331","büyükşehir'de",1
"6332","büyümeden",1
"6333","büyünce",1
"6334","buz",1
"6335","çabaı",1
"6336","çabalarına",1
"6337","çabalarıyla",1
"6338","cad",1
"6339","caddeden",1
"6340","caddesi'ndeki",1
"6341","caddesi'ne",1
"6342","caddesi’ndeki",1
"6343","caddesi’ne",1
"6344","caddesi’nin",1
"6345","caddesine",1
"6346","çağırdığı",1
"6347","çağırdık",1
"6348","çağırdıkları",1
"6349","çağırmasıyla",1
"6350","çağırmayın",1
"6351","çağlayan'daki",1
"6352","çağrılırken",1
"6353","cahit",1
"6354","caizse",1
"6355","çakalderesi",1
"6356","çakarlı",1
"6357","çakılan",1
"6358","çakıroğlu’na",1
"6359","çalilik",1
"6360","çalişani",1
"6361","çalişmalari",1
"6362","çalı",1
"6363","çalıkoğlu",1
"6364","çalıkoğlu'nun",1
"6365","çalıkoğlu’nun",1
"6366","çalınca",1
"6367","çalışamadığı",1
"6368","çalışamadım",1
"6369","çalışanlarına",1
"6370","çalışanlarıyla",1
"6371","çalışarak",1
"6372","çalışılırken",1
"6373","çalışıyordu",1
"6374","çalışmada",1
"6375","çalışmalarına",1
"6376","çalışmalarını",1
"6377","çalışmanın",1
"6378","çalışmasına",1
"6379","çalışmasından",1
"6380","çalışmasının",1
"6381","çalıştığım",1
"6382","çalıştıi̇stanbul",1
"6383","çalıştıkları",1
"6384","çalıştırarak",1
"6385","çalıştırdığı",1
"6386","çalıştırılarak",1
"6387","çalıştırılırken",1
"6388","çalıştırmaya",1
"6389","çalıyorlar",1
"6390","çalıyorsun",1
"6391","çam",1
"6392","camaro",1
"6393","çambaşı",1
"6394","camda",1
"6395","cami",1
"6396","camideki",1
"6397","camisi'ne",1
"6398","camının",1
"6399","camlari",1
"6400","camlı",1
"6401","çamlıktepe",1
"6402","can’a",1
"6403","çanakkale",1
"6404","çanakkale'nin",1
"6405","canel",1
"6406","caner",1
"6407","canik",1
"6408","canım",1
"6409","canlandıran",1
"6410","canlandırdım",1
"6411","canlarını",1
"6412","canlıya",1
"6413","canseven",1
"6414","canseven’in",1
"6415","çantamı",1
"6416","çantasında",1
"6417","çaptı",1
"6418","çareyi",1
"6419","çarmıklı",1
"6420","çarpip",1
"6421","çarpılan",1
"6422","çarpışmaktan",1
"6423","çarpışmıştı",1
"6424","çarpıştı.kazada",1
"6425","çarpmadı",1
"6426","çarpmak",1
"6427","çarpmanin",1
"6428","çarpmayla",1
"6429","çarpmış",1
"6430","çarpmıştı",1
"6431","çarpmıştır",1
"6432","çarptiği",1
"6433","çarptı.küçük",1
"6434","çarptı.zincirleme",1
"6435","çarptığında",1
"6436","çarptımeksika",1
"6437","çarptırıldı",1
"6438","çarptısi̇vas",1
"6439","çarşı",1
"6440","çat",1
"6441","çataklı",1
"6442","cateringtürkiye",1
"6443","çatlaklar",1
"6444","çatlaktan",1
"6445","çavuşoğlu",1
"6446","çay",1
"6447","çayemirdağ",1
"6448","çayı’na",1
"6449","cbd",1
"6450","çekemeyeceğini",1
"6451","çekenler",1
"6452","çekerken",1
"6453","çekiç",1
"6454","çekicilerle",1
"6455","çekicin",1
"6456","çekiçli",1
"6457","çekildiği",1
"6458","çekilip",1
"6459","çekilmeyen",1
"6460","çekilsin",1
"6461","çekim",1
"6462","çekimi",1
"6463","çekimlerin",1
"6464","çekince",1
"6465","çekinmeden",1
"6466","çekirge",1
"6467","çekiştiğini",1
"6468","çekiyordu",1
"6469","çeki̇yordu",1
"6470","çekiyorsun",1
"6471","çekme",1
"6472","çekmeköy'de",1
"6473","çekti.zonguldak'ın",1
"6474","çektikten",1
"6475","çelebi",1
"6476","çelik'le",1
"6477","çelili",1
"6478","cemal",1
"6479","çenger",1
"6480","çereze",1
"6481","cet",1
"6482","cevatpaşa",1
"6483","çevi̇kbaş",1
"6484","çeviren",1
"6485","çevirince",1
"6486","çevredeki̇leri̇n",1
"6487","çevrelerindeki",1
"6488","çevreyolunda",1
"6489","çevrilerek",1
"6490","ceyhan'a",1
"6491","cezaevi",1
"6492","cezaevi̇ne",1
"6493","cezalandırıldığını",1
"6494","cezalandırılmasıdır",1
"6495","cezalandırılmasını",1
"6496","cezalandırılmıştır",1
"6497","cezasi",1
"6498","cezasını",1
"6499","cfy",1
"6500","change.org’da",1
"6501","chat",1
"6502","chevrolet",1
"6503","cici",1
"6504","cide'ye",1
"6505","çiftçi",1
"6506","çiftçi’nin",1
"6507","çiftin",1
"6508","çiftine",1
"6509","çiftlik",1
"6510","çiftlikköy",1
"6511","cihannüma",1
"6512","cihaz",1
"6513","cihazlarını",1
"6514","çikan",1
"6515","çikarmak",1
"6516","çikinca",1
"6517","çin'in",1
"6518","cinayet",1
"6519","cinsel",1
"6520","cinsiyet",1
"6521","cinsiyetinizden",1
"6522","cipe",1
"6523","cipini",1
"6524","cipiyle",1
"6525","ciple",1
"6526","çirkin",1
"6527","çirkinleşebileceğini",1
"6528","civarda",1
"6529","çizgisi",1
"6530","çığlığı",1
"6531","çığlıklarıyla",1
