"","word","n"
"2576","teşekkürler",1
"2577","tir'a",1
"2578","tir'ın",1
"2579","tir’ın",1
"2580","tirnakladi",1
"2581","tırmaladı",1
"2582","tırmalayıp",1
"2583","tırnaklarıyla",1
"2584","tl",1
"2585","toplam",1
"2586","trafiğe",1
"2587","trafiğinin",1
"2588","trafikteki",1
"2589","trafi̇kten",1
"2590","tümer'i",1
"2591","turaplar",1
"2592","türkçe",1
"2593","tutamayan",1
"2594","tutan",1
"2595","tutanaklara",1
"2596","tutarak",1
"2597","tuttuğu",1
"2598","tutuldu",1
"2599","tutuştu",1
"2600","tüzün",1
"2601","tz",1
"2602","uçtu",1
"2603","uçtuğunu",1
"2604","uçuyor",1
"2605","üfledi",1
"2606","üflediği",1
"2607","üflemesi",1
"2608","üfleyen",1
"2609","üfllemede",1
"2610","uğraştırdı",1
"2611","uğrayan",1
"2612","uğurlandı",1
"2613","ulaşan",1
"2614","umarım",1
"2615","ünitesinde",1
"2616","üsküdar",1
"2617","usta",1
"2618","üstelik",1
"2619","üstteki",1
"2620","utanmazlığın",1
"2621","uyarılarda",1
"2622","uyarılarına",1
"2623","uydurmak",1
"2624","uygulamada",1
"2625","uygulamak",1
"2626","uygulaması",1
"2627","uygulamasında",1
"2628","uygun",1
"2629","uymamak",1
"2630","uymayan",1
"2631","uymayarak",1
"2632","uzadı",1
"2633","uzaklaştirildi",1
"2634","uzaklaştırıldı",1
"2635","üzerimize",1
"2636","üzücü",1
"2637","üzüldü",1
"2638","vakti",1
"2639","vas",1
"2640","vatandaş",1
"2641","vaziyette",1
"2642","verdim",1
"2643","verilecek",1
"2644","verilirken",1
"2645","verilmiş",1
"2646","vermedi",1
"2647","vermediği",1
"2648","vermemek",1
"2649","vermemesi",1
"2650","vermemiş",1
"2651","vermeniz",1
"2652","vermiş",1
"2653","vermiştir",1
"2654","video",1
"2655","video'da",1
"2656","videoda",1
"2657","vi̇raji",1
"2658","virajı",1
"2659","widline",1
"2660","y.b",1
"2661","yağdırdı",1
"2662","yağdırdığı",1
"2663","yağdırmaya",1
"2664","yağış",1
"2665","yağışı",1
"2666","yaka",1
"2667","yakayı",1
"2668","yakınlarında",1
"2669","yakınlarını",1
"2670","yalı",1
"2671","yan",1
"2672","yanına",1
"2673","yanlarına",1
"2674","yanlış",1
"2675","yanması",1
"2676","yansıdı.görüntülerde",1
"2677","yansıdı.kaza",1
"2678","yansıması",1
"2679","yansımıştı",1
"2680","yansırken",1
"2681","yapılmak",1
"2682","yapılmaması",1
"2683","yapılmasına",1
"2684","yapıyoruz",1
"2685","yapmasını",1
"2686","yapmaya",1
"2687","yaptığının",1
"2688","yaradığı",1
"2689","yaraladı",1
"2690","yaralanarak",1
"2691","yaralandı",1
"2692","yaralandığı",1
"2693","yaralanırken",1
"2694","yaralanmasına",1
"2695","yaralılar",1
"2696","yardimiyla",1
"2697","yarım",1
"2698","yaş",1
"2699","yasa",1
"2700","yaşadığım",1
"2701","yaşadığımız",1
"2702","yaşadık",1
"2703","yasağını",1
"2704","yaşamadığım",1
"2705","yaşananlar",1
"2706","yaşandığı",1
"2707","yaşanılan",1
"2708","yaşanıyor",1
"2709","yaşayıp",1
"2710","yaşım",1
"2711","yaşıma",1
"2712","yaşındayım",1
"2713","yaşıyor",1
"2714","yaşıyorlar",1
"2715","yaşlanınca",1
"2716","yatıştırmaya",1
"2717","yavaş",1
"2718","yavaşladığını",1
"2719","yavaşlayacağını",1
"2720","yavaşlayan",1
"2721","yavuz",1
"2722","yayaya",1
"2723","yayınladı",1
"2724","yayınlanacaktır",1
"2725","yaz",1
"2726","yazdı",1
"2727","yazdır",1
"2728","yazılı",1
"2729","yazma",1
"2730","yazmışlar",1
"2731","yeğen",1
"2732","yeğenini",1
"2733","yenileme",1
"2734","yenişehir",1
"2735","yeri",1
"2736","yeri̇nden",1
"2737","yeşilde",1
"2738","yetişti",1
"2739","yetişti.vatandaşların",1
"2740","yetkililere",1
"2741","yetmedi",1
"2742","yitirdi",1
"2743","yitirmesi",1
"2744","yitirmesiyle",1
"2745","yı",1
"2746","yıkılan",1
"2747","yıllarca",1
"2748","yıllardır",1
"2749","yırtarken",1
"2750","yokuştan",1
"2751","yolculuğu",1
"2752","yolculuk",1
"2753","yoldaki",1
"2754","yoldurdu",1
"2755","yolduruyor",1
"2756","yolu’nda",1
"2757","yolu’ndaki",1
"2758","yolumu",1
"2759","yoluna",1
"2760","yönelik",1
"2761","yönettiği",1
"2762","yönlendirdi",1
"2763","yönlü",1
"2764","yoruma",1
"2765","yorumda",1
"2766","yük",1
"2767","yüklenince",1
"2768","yükümlülüklerini",1
"2769","yumruk",1
"2770","yumrukla",1
"2771","yumruklamaya",1
"2772","yumruklar",1
"2773","yumruklayan",1
"2774","yürükleri",1
"2775","yürümeye",1
"2776","yürüyemiyorum",1
"2777","yuvarlandı",1
"2778","yüzde",1
"2779","yüzüne",1
"2780","zafer",1
"2781","zahmetinden",1
"2782","zannettim",1
"2783","zil",1
"2784","zincirleme",1
"2785","zor",1
"2786","zorluk",1
"2787","zorundadırlar",1
"2788","zorundayız",1
"2789","zorunluluk",1
"2790","zurna",1
