"","word","n"
"2624","ihbarda",2
"2625","ihbarıyla",2
"2626","ihlalden",2
"2627","ilçede",2
"2628","ilçenin",2
"2629","i̇lçesi",2
"2630","ilçeye",2
"2631","ilerledikten",2
"2632","ilerlemeye",2
"2633","ilgi",2
"2634","i̇lginç",2
"2635","i̇lkmen'in",2
"2636","imkanları",2
"2637","imkanlarıyla",2
"2638","in",2
"2639","inceleyen",2
"2640","inceleyerek",2
"2641","incitmemiştim",2
"2642","indirdi",2
"2643","indirdikten",2
"2644","indirilen",2
"2645","i̇ngilizce",2
"2646","inmemizle",2
"2647","inmesi",2
"2648","inmeyen",2
"2649","inşaat",2
"2650","i̇nşaat",2
"2651","i̇nsan",2
"2652","insanlar",2
"2653","insanlara",2
"2654","ip",2
"2655","isabet",2
"2656","işçi",2
"2657","i̇şçiyi",2
"2658","işi",2
"2659","işlek",2
"2660","i̇şlem",2
"2661","işlemler",2
"2662","işlemleri",2
"2663","işler",2
"2664","isparta'da",2
"2665","istasyonu",2
"2666","i̇şte",2
"2667","i̇stedi̇",2
"2668","i̇stemedi̇",2
"2669","istemedim",2
"2670","istemeyen",2
"2671","istemiyorum",2
"2672","istikamette",2
"2673","işyerinin",2
"2674","itmek",2
"2675","i̇zci",2
"2676","i̇zci'nin",2
"2677","izinsiz",2
"2678","izlemeye",2
"2679","ışığın",2
"2680","ışıktayken",2
"2681","juffali",2
"2682","jy",2
"2683","kaç",2
"2684","kadarına",2
"2685","kadıköy’de",2
"2686","kadından",2
"2687","kafamı",2
"2688","kafede",2
"2689","kahramanoğlu'nun",2
"2690","kaldirildi",2
"2691","kaldığını",2
"2692","kaldırıldıktan",2
"2693","kaldırım",2
"2694","kaldırımı",2
"2695","kaldırma",2
"2696","kalınca",2
"2697","kalkışıyorlar",2
"2698","kamyon",2
"2699","kamyonet",2
"2700","kanallarından",2
"2701","kapağımda",2
"2702","kapalı",2
"2703","kapandı",2
"2704","kapanın",2
"2705","kapatarak",2
"2706","kaputtaki",2
"2707","kapuz",2
"2708","karabük'te",2
"2709","karakolda",2
"2710","karakoluna",2
"2711","karaköse",2
"2712","karasu",2
"2713","karayolları",2
"2714","kardeşi",2
"2715","kardeşler",2
"2716","kardeşlere",2
"2717","karıncayı",2
"2718","karışmasından",2
"2719","karıştırdı",2
"2720","karıştırınca",2
"2721","kartal'da",2
"2722","katılmak",2
"2723","kavgada",2
"2724","kavganın",2
"2725","kayan",2
"2726","kaybetmek",2
"2727","kaybı",2
"2728","kaybını",2
"2729","kaybının",2
"2730","kaybolduğu",2
"2731","kaydedildi.i̇stanbul",2
"2732","kaydı",2
"2733","kayıtlarından",2
"2734","kaynaklı",2
"2735","kaynarca",2
"2736","kayseri’de",2
"2737","kazalarla",2
"2738","kazandı",2
"2739","kazazede",2
"2740","kazımpaşa",2
"2741","kdz",2
"2742","kemer",2
"2743","kemerini",2
"2744","kendileri",2
"2745","kendilerinden",2
"2746","kendine",2
"2747","kentinde",2
"2748","kesikler",2
"2749","kesilen",2
"2750","kestirdi",2
"2751","kh",2
"2752","kilitleyen",2
"2753","kilometresinde",2
"2754","kıbrıs",2
"2755","kınıyorum",2
"2756","kırmızıda",2
"2757","kırsal",2
"2758","kırtasiye",2
"2759","kısmında",2
"2760","kısmından",2
"2761","kızının",2
"2762","kızören",2
"2763","kktc’de",2
"2764","kocadağ'ın",2
"2765","kocaeli’nin",2
"2766","kocasinan",2
"2767","kolonya",2
"2768","koltuğuna",2
"2769","komşuları",2
"2770","konsolda",2
"2771","konsolunda",2
"2772","kontrolündeki",2
"2773","konuşmak",2
"2774","konuşmaya",2
"2775","konya'nın",2
"2776","korkan",2
"2777","korktuklarını",2
"2778","korktum",2
"2779","korkuluk",2
"2780","korkusu",2
"2781","korkutan",2
"2782","korkuteli",2
"2783","korkuyla",2
"2784","koruduğu",2
"2785","korumaları",2
"2786","korumalarına",2
"2787","korumuş",2
"2788","koşup",2
"2789","kovan",2
"2790","kovana",2
"2791","kovanın",2
"2792","koymak",2
"2793","köyü",2
"2794","köyünde",2
"2795","köyünden",2
"2796","kucağından",2
"2797","kullandığını",2
"2798","kullanıcılar",2
"2799","kuralları’nı",2
"2800","kurallarını",2
"2801","kuran",2
"2802","kurtaran",2
"2803","kurtarılamayarak",2
"2804","kurtarılması",2
"2805","kurtulduk",2
"2806","kuruldu",2
"2807","kurumu",2
"2808","kuruyemiş",2
"2809","kusurlu",2
"2810","kutusu",2
"2811","kuyruklar",2
"2812","kuzey",2
"2813","l",2
"2814","lambalarına",2
"2815","lastikler",2
"2816","levent",2
"2817","levyeyle",2
"2818","lobisine",2
"2819","m.a",2
"2820","macit'in",2
"2821","maddesinden",2
"2822","maddesine",2
"2823","magandası",2
"2824","mağduruz",2
"2825","mahalleli",2
"2826","mahallesinden",2
"2827","mahir",2
"2828","mahkemece",2
"2829","mala",2
"2830","manzara",2
"2831","marka",2
"2832","market",2
"2833","markete",2
"2834","marketin",2
"2835","mart",2
"2836","maruz",2
"2837","melek",2
"2838","memuru",2
"2839","menderes",2
"2840","menşure",2
"2841","mersin'de",2
"2842","merzeci",2
"2843","metamfetamin",2
"2844","metreden",2
"2845","mezarlığı'nda",2
"2846","mezitli",2
"2847","mi",2
"2848","milliyet.com.tr",2
"2849","misiniz",2
"2850","mithat",2
"2851","miyim",2
"2852","model",2
"2853","montunu",2
"2854","morga",2
"2855","motorize",2
"2856","motorsikleti",2
"2857","motosikleti",2
"2858","motosikletini",2
"2859","motosikletiyle",2
"2860","motosikletlinin",2
"2861","motosikletten",2
"2862","müdahalede",2
"2863","müdahalelerde",2
"2864","müdahaleleri",2
"2865","müdahaleye",2
"2866","müftü",2
"2867","muhatabı",2
"2868","muradiye",2
"2869","müşteri",2
"2870","mutlu",2
"2871","n",2
"2872","n.ç",2
"2873","nargün",2
"2874","nazmiye",2
"2875","necla",2
"2876","nişan",2
"2877","nk",2
"2878","noktada",2
"2879","noktasındaki",2
"2880","ö.y",2
"2881","ocak",2
"2882","odasına",2
"2883","odessa",2
"2884","ödül",2
"2885","ofisin",2
"2886","ofiste",2
"2887","öfkeyle",2
"2888","öğrendiğim",2
"2889","öğrenmek",2
"2890","okan",2
"2891","öktem",2
"2892","okunurken",2
"2893","olabildiğince",2
"2894","olabilir",2
"2895","olabilirdi",2
"2896","olacağım",2
"2897","olanları",2
"2898","olaydan",2
"2899","öldü",2
"2900","olduğundan",2
"2901","olduk",2
"2902","öldürmekten",2
"2903","olma",2
"2904","olmamızdan",2
"2905","olmasaydı",2
"2906","ölümüne",2
"2907","olunca",2
"2908","oluşan",2
"2909","oluşturulan",2
"2910","önemli",2
"2911","önledi",2
"2912","önü",2
"2913","önünden",2
"2914","ortalık",2
"2915","ortasından",2
"2916","otizmli",2
"2917","otoban",2
"2918","otobüsündeki",2
"2919","otobüsünü",2
"2920","otomobildeki",2
"2921","otomobilimin",2
"2922","otomobillere",2
"2923","otomobilleri",2
"2924","otoparkına",2
"2925","otoparktan",2
"2926","otopside",2
"2927","otoriter",2
"2928","otosuna",2
"2929","otosuyla",2
"2930","otoyolunda",2
"2931","oturarak",2
"2932","oturduğu",2
"2933","oturma",2
"2934","oturum",2
"2935","oturup",2
"2936","otururken",2
"2937","oturuyordum",2
"2938","oyuncak",2
"2939","özkul",2
"2940","öztürk’ün",2
"2941","panikleyen",2
"2942","parmak",2
"2943","patlamış",2
"2944","patlatana",2
"2945","paylaşımda",2
"2946","paylaştı",2
"2947","pazarı",2
"2948","petekkaya'ya",2
"2949","plaka",2
"2950","plakaları",2
"2951","plakasına",2
"2952","plakasının",2
"2953","plakayla",2
"2954","plaket",2
"2955","polislerince",2
"2956","problem",2
"2957","psikiyatri",2
"2958","rabia",2
"2959","rahatsız",2
"2960","rastlayamadı",2
"2961","rauf",2
"2962","raylardan",2
"2963","reddeden",2
"2964","restoran",2
"2965","restoranın",2
"2966","restoranında",2
"2967","rozeti",2
"2968","rozetini",2
"2969","rozetiyle",2
"2970","ruhsatını",2
"2971","ruhsatsız",2
"2972","rusya’nın",2
"2973","ş.b",2
"2974","s.ş",2
"2975","saatin",2
"2976","saatlerde",2
"2977","saçtı",2
"2978","sağında",2
"2979","sağlama",2
"2980","sağlığı",2
"2981","sahip",2
"2982","şahıslar",2
"2983","şahıslardan",2
"2984","şakire",2
"2985","saldırgan",2
"2986","saldırganlığı",2
"2987","salih",2
"2988","salonda",2
"2989","salonunun",2
"2990","sanayiye",2
"2991","saniyelik",2
"2992","saplanan",2
"2993","saplandı",2
"2994","saptandı",2
"2995","sarhoş",2
"2996","sarı",2
"2997","sarılan",2
"2998","sarılıp",2
"2999","sarkarak",2
"3000","şaşırarak",2
"3001","şaşırıp",2
"3002","şaşkınım",2
"3003","savcılığa",2
"3004","savruldukları",2
"3005","savruluyor",2
"3006","savurup",2
"3007","sayılı",2
"3008","sedyeye",2
"3009","seferber",2
"3010","seferinde",2
"3011","şeklinde",2
"3012","şekliyle",2
"3013","selim",2
"3014","sena",2
"3015","serdivan",2
"3016","sergül",2
"3017","sesi",2
"3018","sevinç",2
"3019","şeye",2
"3020","sigara",2
"3021","şimdiden",2
"3022","sincan",2
"3023","sinirlenerek",2
"3024","sinirlenip",2
"3025","sitem",2
"3026","sitemize",2
"3027","si̇vas",2
"3028","sivas'a",2
"3029","siyahi",2
"3030","sıkışıyor",2
"3031","sıkıştırıldı",2
"3032","sıkıştırıldığını",2
"3033","sıkıştırılması",2
"3034","sıkıştırma",2
"3035","sıkıştırmadığını",2
"3036","sıktı",2
"3037","sınırlı",2
"3038","sırameşeler",2
"3039","şoförle",2
"3040","şoförler",2
"3041","sohbet",2
"3042","sokak'ta",2
"3043","sokak’ta",2
"3044","sokaktaki",2
"3045","sökerek",2
"3046","soktular",2
"3047","şoku",2
"3048","sökülerek",2
"3049","şokundayım",2
"3050","şokuyla",2
"3051","sonlandı",2
"3052","sonrada",2
"3053","sorgulayan",2
"3054","sorumluluğu",2
"3055","sorumlusu",2
"3056","sorumsuz",2
"3057","şov",2
"3058","söylediği",2
"3059","söylemesi",2
"3060","söyler",2
"3061","söyleyen",2
"3062","sözler",2
"3063","sözleri",2
"3064","sporun",2
"3065","st",2
"3066","suça",2
"3067","suçlusun",2
"3068","suçundan",2
"3069","sultan",2
"3070","sultanhisar",2
"3071","şüphelendikleri",2
"3072","şüpheliler",2
"3073","şüphelinin",2
"3074","sürdürdü",2
"3075","süreyle",2
"3076","suriyeli",2
"3077","sürmesi",2
"3078","sürücülerden",2
"3079","sürücülerinden",2
"3080","sürücülüğü",2
"3081","sürücülük",2
"3082","sürüklendi",2
"3083","sürüşüne",2
"3084","tabanca",2
"3085","tabelasına",2
"3086","tabir",2
"3087","taciz",2
"3088","tacize",2
"3089","tag",2
"3090","takdirini",2
"3091","takibe",2
"3092","takmadan",2
"3093","takmadığı",2
"3094","takmama",2
"3095","takması",2
"3096","takmaya",2
"3097","taksiye",2
"3098","talebiyle",2
"3099","tamamlayıp",2
"3100","tamirhaneye",2
"3101","tarafındaki",2
"3102","taraflar",2
"3103","tarihinde",2
"3104","tarladan",2
"3105","tarsus",2
"3106","tartışan",2
"3107","taş",2
"3108","tasarım",2
"3109","taşıyan",2
"3110","tayvan’da",2
"3111","tebrik",2
"3112","tecrübeyi",2
"3113","tedaviyi",2
"3114","tehlike",2
"3115","tehlikesi",2
"3116","tehlikeye",2
"3117","tehlikeyi",2
"3118","tekmeleyip",2
"3119","teknikleri",2
"3120","teknisyeni",2
"3121","tekrardan",2
"3122","tekvandocu",2
"3123","telefona",2
"3124","telefonda",2
"3125","telsiz",2
"3126","tem",2
"3127","temizlenmesinin",2
"3128","temsilcilerinin",2
"3129","tepkilerini",2
"3130","terör",2
"3131","teslime",2
"3132","testi",2
"3133","tıklayın",2
"3134","tırın",2
"3135","toplayıcı",2
"3136","topluluk",2
"3137","trafiğinde",2
"3138","tramvayın",2
"3139","tramvaylara",2
"3140","tuğçe",2
"3141","tuhaf",2
"3142","turan'ın",2
"3143","tutak",2
"3144","tuttum",2
"3145","tutuklanarak",2
"3146","tutuklanması",2
"3147","tutulamaz",2
"3148","tutundu",2
"3149","tuzla’da",2
"3150","ü",2
"3151","uçmaktan",2
"3152","uçması",2
"3153","uçtuğunu",2
"3154","uçuruma",2
"3155","ufak",2
"3156","ulaşıma",2
"3157","ulaştı",2
"3158","uludağ’ın",2
"3159","uncu",2
"3160","üretim",2
"3161","üsküdar’da",2
"3162","üstleniyorsunuz",2
"3163","uyardı",2
"3164","uyardığı",2
"3165","uyarılarına",2
"3166","uygulamak",2
"3167","uygun",2
"3168","uzaklaşmıştı",2
"3169","uzaklaştırıldı",2
"3170","üzeri̇ne",2
"3171","üzüldük",2
"3172","valisi",2
"3173","vardır",2
"3174","varlı'nın",2
"3175","vatandaşa",2
"3176","vatandaşı",2
"3177","vatandaşlara",2
"3178","vaziyette",2
"3179","verirken",2
"3180","veriyor",2
"3181","vermedi",2
"3182","vermediğini",2
"3183","vermiyorlar",2
"3184","vuran",2
"3185","vurduğu",2
"3186","vurdum",2
"3187","vurmuş",2
"3188","yağmurun",2
"3189","yakaladı",2
"3190","yakınlarını",2
"3191","yakut",2
"3192","yalova",2
"3193","yanındakiler",2
"3194","yanından",2
"3195","yanması",2
"3196","yapilacak",2
"3197","yapılıp",2
"3198","yapılırken",2
"3199","yapılmak",2
"3200","yapılmasına",2
"3201","yapma",2
"3202","yaptı.edinilen",2
"3203","yaptım",2
"3204","yaralanarak",2
"3205","yaralandı.alınan",2
"3206","yaralanma",2
"3207","yaralanmasına",2
"3208","yaralının",2
"3209","yaralıya",2
"3210","yaralıydı",2
"3211","yaralıyı",2
"3212","yardımı",2
"3213","yarışırken",2
"3214","yarışmaya",2
"3215","yasa",2
"3216","yaşadi",2
"3217","yaşadık",2
"3218","yaşadıkları",2
"3219","yaşadım",2
"3220","yaşam",2
"3221","yasanın",2
"3222","yaşarken",2
"3223","yaşayıp",2
"3224","yaşından",2
"3225","yaşıyorlar",2
"3226","yastıkları",2
"3227","yavaşladığını",2
"3228","yavaşlayan",2
"3229","yayınladı",2
"3230","yayınlanan",2
"3231","yayınlanmaktadır",2
"3232","yayınlanması",2
"3233","yazdırdığı",2
"3234","yazı",2
"3235","yazılı",2
"3236","yazının",2
"3237","yazıyı",2
"3238","yc",2
"3239","ydb",2
"3240","yemin",2
"3241","yenibosna",2
"3242","yerel",2
"3243","yeşilyurt",2
"3244","yetiştirilen",2
"3245","yetkililere",2
"3246","yetkilisi",2
"3247","yitiren",2
"3248","yıldır",2
"3249","yılından",2
"3250","yokuşu",2
"3251","yolculara",2
"3252","yolcularının",2
"3253","yolculuk",2
"3254","yoldaki",2
"3255","yoluma",2
"3256","yolumu",2
"3257","yolunu",2
"3258","yolunun",2
"3259","yönde",2
"3260","yönettiği",2
"3261","yönündeki",2
"3262","yorumlardan",2
"3263","yorumunuz",2
"3264","yorumunuzla",2
"3265","ys",2
"3266","yü",2
"3267","yüksel",2
"3268","yumruklayan",2
"3269","yunus",2
"3270","yurduna",2
"3271","yürekleri",2
"3272","yürüyüş",2
"3273","yüzünde",2
"3274","z.n",2
"3275","zafer",2
"3276","zayıf",2
"3277","zincirlikuyu",2
"3278","ziyaret",2
"3279","zonguldak",2
"3280","zonguldak'ın",2
"3281","zorlayıcı",2
"3282","zorundayız",2
"3283","0030",1
"3284","01.00",1
"3285","01.06.2018",1
"3286","02.00",1
"3287","02.10.2019",1
"3288","02.30",1
"3289","03.00",1
"3290","05.30",1
"3291","0531",1
"3292","06.30",1
"3293","06.45",1
"3294","0660",1
"3295","07.10.2014",1
"3296","08.30",1
"3297","080",1
"3298","0805",1
"3299","083",1
"3300","09.00",1
"3301","09.45",1
"3302","095",1
"3303","1,5",1
"3304","1.40",1
"3305","1033",1
"3306","11.01.2019",1
"3307","110",1
"3308","116",1
"3309","1177",1
"3310","12.30",1
"3311","13.04.2019",1
"3312","14.45",1
"3313","146",1
"3314","1536",1
"3315","16.00",1
"3316","16.06.2019",1
"3317","17.15",1
"3318","17.30",1
"3319","172",1
"3320","1791",1
"3321","1802",1
"3322","184",1
"3323","185",1
"3324","188",1
"3325","19.04.2018",1
"3326","19.07.2018",1
"3327","196",1
"3328","1974",1
"3329","20.20",1
"3330","200",1
"3331","2010",1
"3332","212",1
"3333","22.00",1
"3334","22.02.2019",1
"3335","22.10.2019",1
"3336","22.30",1
"3337","228",1
"3338","23.30",1
"3339","259",1
"3340","2785",1
"3341","291",1
"3342","2918",1
"3343","299",1
"3344","2a",1
"3345","304",1
"3346","3177",1
"3347","32",1
"3348","330",1
"3349","3395",1
"3350","350",1
"3351","3575",1
"3352","3757",1
"3353","414",1
"3354","4201",1
"3355","43034",1
"3356","431",1
"3357","4341",1
"3358","435",1
"3359","476",1
"3360","484",1
"3361","508",1
"3362","51",1
"3363","5199",1
"3364","53",1
"3365","5336",1
"3366","539",1
"3367","55",1
"3368","563",1
"3369","57",1
"3370","580",1
"3371","5994",1
"3372","60",1
"3373","6196",1
"3374","63",1
"3375","6418",1
"3376","7079",1
"3377","7085",1
"3378","718",1
"3379","72",1
"3380","73",1
"3381","750",1
"3382","7552",1
"3383","7594",1
"3384","7619",1
"3385","7686",1
"3386","781",1
"3387","7855",1
"3388","79",1
"3389","792",1
"3390","80",1
"3391","805",1
"3392","8250",1
"3393","849",1
"3394","85",1
"3395","87",1
"3396","874",1
"3397","881",1
"3398","882",1
"3399","886",1
"3400","897",1
"3401","900",1
"3402","9127",1
"3403","914",1
"3404","9250",1
"3405","96",1
"3406","961",1
"3407","962",1
"3408","972",1
"3409","974",1
"3410","98",1
"3411","980",1
"3412","9859",1
"3413","986",1
"3414","aab",1
"3415","aad",1
"3416","aae",1
"3417","aah",1
"3418","aap",1
"3419","aay",1
"3420","ab",1
"3421","abakan",1
"3422","abd'de",1
"3423","abdulaziz",1
"3424","abh",1
"3425","ablasi",1
"3426","açamadığını",1
"3427","açarak",1
"3428","acc",1
"3429","aci",1
"3430","açık",1
"3431","açıklama",1
"3432","açıklamada",1
"3433","açıklandı",1
"3434","açıklanmayan",1
"3435","açıktı",1
"3436","acılar",1
"3437","açıları",1
"3438","açılır",1
"3439","açılmayınca",1
"3440","acımaz",1
"3441","açın",1
"3442","açısından",1
"3443","açısının",1
"3444","açıyor",1
"3445","açma",1
"3446","açmak",1
"3447","açmayarak",1
"3448","açmıştı",1
"3449","acn",1
"3450","açtılar",1
"3451","açtım",1
"3452","açtıramadı",1
"3453","ada’da",1
"3454","adamla",1
"3455","adana'nın",1
"3456","adapazarı",1
"3457","adet",1
"3458","adıyaman'ın",1
"3459","adıyaman’ın",1
"3460","adj",1
"3461","adliyesi'nde",1
"3462","adliyesine",1
"3463","adli̇yeye",1
"3464","adrenalin",1
"3465","adrese",1
"3466","adresi",1
"3467","adresini",1
"3468","ads",1
"3469","aev",1
"3470","aff",1
"3471","afr",1
"3472","ağabeylerim",1
"3473","ağacın",1
"3474","ağapınar",1
"3475","ağırlıyor",1
"3476","ağladi",1
"3477","ağladıbursa'nın",1
"3478","ağlarken",1
"3479","ağrı'nin",1
"3480","ağrıdığını",1
"3481","ağustos'ta",1
"3482","agy",1
"3483","ağzı",1
"3484","ahs",1
"3485","ailecek",1
"3486","ailesine",1
"3487","ailesini",1
"3488","ailesinin",1
"3489","ailesiyle",1
"3490","aires'te",1
"3491","akan",1
"3492","akarken",1
"3493","akat'a",1
"3494","akça'nnı",1
"3495","akgöz'ü",1
"3496","akgöz'ün",1
"3497","akgül’ün",1
"3498","akı",1
"3499","akıllarını",1
"3500","akımını",1
"3501","akışına",1
"3502","akmazçeşme",1
"3503","akp",1
"3504","aks",1
"3505","aksaray'ın",1
"3506","aksaray’da",1
"3507","aksayan",1
"3508","aksiyon",1
"3509","aksoy",1
"3510","aksoy'un",1
"3511","aksoy’un",1
"3512","aktarıldı",1
"3513","aktaş'ın",1
"3514","aktaş’ın",1
"3515","akü",1
"3516","akün",1
"3517","al",1
"3518","alaaddin",1
"3519","alabildi",1
"3520","alacamescit",1
"3521","alamadı",1
"3522","alamayınca",1
"3523","alanda",1
"3524","alanina",1
"3525","alanında",1
"3526","alanlar",1
"3527","alanları",1
"3528","alanya’nın",1
"3529","alanyagazipaşa",1
"3530","alarma",1
"3531","aldi",1
"3532","aldık",1
"3533","aldıktan",1
"3534","aldılar",1
"3535","alemdar",1
"3536","algıya",1
"3537","alindi",1
"3538","alınacağı",1
"3539","alındığı",1
"3540","alındıktan",1
"3541","alınışı",1
"3542","alınmasına",1
"3543","alınmasıyla",1
"3544","alınmıştır",1
"3545","alıntı",1
"3546","alışık",1
"3547","alışma",1
"3548","alıştı",1
"3549","alıştık",1
"3550","alışverişe",1
"3551","alıyor",1
"3552","alıyoruz",1
"3553","alkolmetre",1
"3554","alkolmetreyi̇",1
"3555","allah’a",1
"3556","alması",1
"3557","almasını",1
"3558","almazlar",1
"3559","almişti",1
"3560","alparslan",1
"3561","alsın",1
"3562","alt",1
"3563","altina",1
"3564","altından",1
"3565","amacına",1
"3566","amaçlarla",1
"3567","amaçli",1
"3568","amasra'dan",1
"3569","ambulansına",1
"3570","ambulansıyla",1
"3571","ambulanslara",1
"3572","amcamı",1
"3573","amerika",1
"3574","amirliği'nce",1
"3575","amirliği'ne",1
"3576","ankara'da",1
"3577","anlamadığını",1
"3578","anlamayacağımı",1
"3579","anlamayan",1
"3580","anlamayıp",1
"3581","anlamıyla",1
"3582","anların",1
"3583","anlarında",1
"3584","anlarının",1
"3585","anlaşarak",1
"3586","anlaşılan",1
"3587","anlaştığı",1
"3588","anlatırken",1
"3589","anlatmaya",1
"3590","anlatti",1
"3591","anlayınca",1
"3592","anneme",1
"3593","annemin",1
"3594","anonsla",1
"3595","apartmana",1
"3596","arabadan",1
"3597","arabalar",1
"3598","arabamin",1
"3599","arabaydı",1
"3600","arabistan",1
"3601","aracıma",1
"3602","araçlarıyla",1
"3603","aradan",1
"3604","aradi",1
"3605","aralardan",1
"3606","aralıklarla",1
"3607","arama",1
"3608","aramada",1
"3609","aramalarda",1
"3610","arar",1
"3611","aras",1
"3612","aratmadı",1
"3613","araziye",1
"3614","arbede",1
"3615","arçtan",1
"3616","arif",1
"3617","arızalarını",1
"3618","arjantin'in",1
"3619","arkadaşımın",1
"3620","arkadaşına",1
"3621","arkadaşlarda",1
"3622","arkadaşlarımızın",1
"3623","arkadaşlarından",1
"3624","arkadaşlarını",1
"3625","arkadaşlarıyla",1
"3626","arkalarını",1
"3627","artan",1
"3628","artik",1
"3629","artırdı",1
"3630","artırmak",1
"3631","artış",1
"3632","artmasına",1
"3633","arttırdı",1
"3634","as",1
"3635","asabiyet",1
"3636","aşağıdaki",1
"3637","aşan",1
"3638","aşarak",1
"3639","asaroğlu'nun",1
"3640","aşık",1
"3641","asılı",1
"3642","aşıp",1
"3643","askıda",1
"3644","asla",1
"3645","astı",1
"3646","ata’ya",1
"3647","atamadı",1
"3648","atanları",1
"3649","atilla",1
"3650","atilmasini",1
"3651","atıldı",1
"3652","atılmasını",1
"3653","atına",1
"3654","atının",1
"3655","atıyla",1
"3656","atıyor",1
"3657","atıyordu",1
"3658","atlatıldı",1
"3659","atlatılırken",1
"3660","atlatırken",1
"3661","atlatti",1
"3662","atlattıkları",1
"3663","atlayan",1
"3664","atlıyor",1
"3665","atm'sinden",1
"3666","atması",1
"3667","atmasına",1
"3668","atsınlar",1
"3669","atta",1
"3670","attiriyordu",1
"3671","attığı",1
"3672","attığını",1
"3673","attırdı",1
"3674","attırdığını",1
"3675","attırıyordu",1
"3676","audi",1
"3677","av",1
"3678","avarlar",1
"3679","avcılar",1
"3680","avcılar’da",1
"3681","avcılarda",1
"3682","avm’ye",1
"3683","avukatı",1
"3684","avukatları",1
"3685","aya",1
"3686","ayağında",1
"3687","ayağından",1
"3688","ayağını",1
"3689","ayak",1
"3690","aydın'dan",1
"3691","aydır",1
"3692","aygül",1
"3693","ayıldıktan",1
"3694","ayında",1
"3695","ayıran",1
"3696","ayırırken",1
"3697","ayırmak",1
"3698","aykırı",1
"3699","aylardan",1
"3700","aynasına",1
"3701","ayrı",1
"3702","ayrılarak",1
"3703","ayrılmadı",1
"3704","ayrılmaya",1
"3705","ayrılmayan",1
"3706","ayrılmazken",1
"3707","ayrımcılığına",1
"3708","ayrımı",1
"3709","aytaç",1
"3710","aytuğ",1
"3711","aziziye",1
"3712","ba",1
"3713","babam",1
"3714","babamız",1
"3715","babasını",1
"3716","babasının",1
"3717","bagajina",1
"3718","bagajına",1
"3719","bağıranlar",1
"3720","bağladı",1
"3721","bağladık",1
"3722","bağladım",1
"3723","bağlamamız",1
"3724","bağlanan",1
"3725","bağlanarak",1
"3726","bağlandı",1
"3727","bağlanıp",1
"3728","bağlanmak",1
"3729","bağlantısının",1
"3730","bağlık",1
"3731","bahçeşehir",1
"3732","bahçeşehir'de",1
"3733","bahçeşehir’de",1
"3734","bakanlığın",1
"3735","bakarsanız",1
"3736","bakiş",1
"3737","bakıldığı",1
"3738","bakımdaki",1
"3739","bakındı",1
"3740","bakırköy",1
"3741","bakırköy'de",1
"3742","bakışları",1
"3743","bakıyor",1
"3744","bakkala",1
"3745","bakmak",1
"3746","bakmasın",1
"3747","baktık",1
"3748","balıkesir",1
"3749","balıkesir'de",1
"3750","balkon",1
"3751","bankanın",1
"3752","baraj",1
"3753","baran",1
"3754","bardağini",1
"3755","bardağı",1
"3756","bardağını",1
"3757","bardak",1
"3758","bardo",1
"3759","bariyerlerde",1
"3760","bariyerlerine",1
"3761","bas",1
"3762","basanlar",1
"3763","başarabilir",1
"3764","başaramadı",1
"3765","başaran",1
"3766","başarıyla",1
"3767","başhekimi",1
"3768","başıma",1
"3769","başımız",1
"3770","basına",1
"3771","basındaki",1
"3772","başından",1
"3773","başındayken",1
"3774","başını",1
"3775","basıp",1
"3776","basıyor",1
"3777","başkent’te",1
"3778","başladı.ardından",1
"3779","başladığı",1
"3780","başladığını",1
"3781","başladık",1
"3782","başladım",1
"3783","başlaması",1
"3784","başlamıştı",1
"3785","başlarken",1
"3786","başlatan",1
"3787","başlatıldığını",1
"3788","başlayıp",1
"3789","basmasıyla",1
"3790","basmaya",1
"3791","basmayınız",1
"3792","başsavcılığı",1
"3793","bastı.tam",1
"3794","bastım",1
"3795","başvurdu",1
"3796","başvuruda",1
"3797","batçığında",1
"3798","batman",1
"3799","batman'da",1
"3800","bayanı",1
"3801","bayburt",1
"3802","bayburt’ta",1
"3803","bayginlik",1
"3804","bayisi",1
"3805","baykoca",1
"3806","bayrampaşa",1
"3807","bayrampaşa’da",1
"3808","bazılarının",1
"3809","bb",1
"3810","bebeğiyle",1
"3811","bebekleri",1
"3812","bedenleri",1
"3813","beğeni",1
"3814","beğenmedi̇m",1
"3815","beh",1
"3816","beklediğini",1
"3817","bekledik",1
"3818","beklemediği",1
"3819","beklemezken",1
"3820","bekletilen",1
"3821","bekliyor",1
"3822","bekliyorsun",1
"3823","bekliyorum",1
"3824","belediyeden",1
"3825","beler",1
"3826","belgesine",1
"3827","belirledi",1
"3828","belirlediği",1
"3829","belirlenirken",1
"3830","belirleyerek",1
"3831","belirli",1
"3832","belirtildi.olay",1
"3833","belirtilirken",1
"3834","belirtmek",1
"3835","belirtmesi",1
"3836","belirtse",1
"3837","bendi",1
"3838","beni̇",1
"3839","benzeri",1
"3840","beraberindeki",1
"3841","beriker",1
"3842","berna",1
"3843","beşevler",1
"3844","beşiktaş'ta",1
"3845","beşiktaş’ta",1
"3846","beşiktaş’taki",1
"3847","besledikçe",1
"3848","beslemeye",1
"3849","beton",1
"3850","beyazıt",1
"3851","beycuma",1
"3852","beykoz",1
"3853","beylerbeyi",1
"3854","bgc",1
"3855","bhv",1
"3856","biçti",1
"3857","bildirim",1
