"","word","n"
"2604","00",1
"2605","00.00",1
"2606","008",1
"2607","02.00",1
"2608","02.10.2019",1
"2609","02.40",1
"2610","03.00",1
"2611","03.06.2021",1
"2612","04.00",1
"2613","04.15",1
"2614","0443",1
"2615","0531",1
"2616","06.45",1
"2617","0660",1
"2618","08",1
"2619","083",1
"2620","09.00",1
"2621","09.30",1
"2622","09.40",1
"2623","098",1
"2624","0990",1
"2625","1,37",1
"2626","1,83",1
"2627","1.60",1
"2628","1.62",1
"2629","1.653",1
"2630","1.83",1
"2631","1.96",1
"2632","10.06.2021",1
"2633","10.30",1
"2634","102",1
"2635","109",1
"2636","113",1
"2637","116",1
"2638","124",1
"2639","126",1
"2640","1264",1
"2641","129",1
"2642","13.00",1
"2643","13.25",1
"2644","13.55",1
"2645","14",1
"2646","1418",1
"2647","155",1
"2648","16.00",1
"2649","16.06.2019",1
"2650","1614",1
"2651","1628",1
"2652","171",1
"2653","18.00",1
"2654","187",1
"2655","19.04.2018",1
"2656","19.10",1
"2657","196",1
"2658","2.64",1
"2659","2.84",1
"2660","2.85",1
"2661","2.93",1
"2662","20.30",1
"2663","200",1
"2664","2004",1
"2665","2008",1
"2666","2011",1
"2667","2014",1
"2668","2015",1
"2669","2017",1
"2670","2023",1
"2671","21.30",1
"2672","218",1
"2673","227",1
"2674","23.00",1
"2675","233",1
"2676","25",1
"2677","254",1
"2678","26.01.2021",1
"2679","276",1
"2680","29",1
"2681","2986",1
"2682","299",1
"2683","306",1
"2684","31.60",1
"2685","313",1
"2686","3132",1
"2687","314",1
"2688","3177",1
"2689","3222",1
"2690","340",1
"2691","3410",1
"2692","3430",1
"2693","353",1
"2694","3575",1
"2695","36",1
"2696","360",1
"2697","365",1
"2698","378",1
"2699","38",1
"2700","403",1
"2701","418",1
"2702","4228",1
"2703","431",1
"2704","4539",1
"2705","462",1
"2706","476",1
"2707","483",1
"2708","484",1
"2709","495",1
"2710","502",1
"2711","522",1
"2712","54",1
"2713","542",1
"2714","5432",1
"2715","5506",1
"2716","555",1
"2717","556",1
"2718","570",1
"2719","577",1
"2720","610",1
"2721","64",1
"2722","654",1
"2723","67.5",1
"2724","670",1
"2725","6797",1
"2726","699",1
"2727","7.2",1
"2728","700",1
"2729","708",1
"2730","7085",1
"2731","71",1
"2732","710",1
"2733","7142",1
"2734","717",1
"2735","723",1
"2736","73",1
"2737","730",1
"2738","75",1
"2739","76",1
"2740","788",1
"2741","805",1
"2742","80x",1
"2743","8250",1
"2744","836",1
"2745","849",1
"2746","858",1
"2747","87",1
"2748","884",1
"2749","885",1
"2750","897",1
"2751","900",1
"2752","901",1
"2753","914",1
"2754","918",1
"2755","959",1
"2756","96",1
"2757","962",1
"2758","963",1
"2759","972",1
"2760","974",1
"2761","978",1
"2762","986",1
"2763","998",1
"2764","a.a",1
"2765","a.d.a'yı",1
"2766","a.g",1
"2767","aa",1
"2768","aad",1
"2769","aah",1
"2770","aas",1
"2771","aat",1
"2772","aaz",1
"2773","abalıoğlu",1
"2774","abd'de",1
"2775","abd’de",1
"2776","abd’li",1
"2777","abh",1
"2778","abm",1
"2779","abv",1
"2780","ac",1
"2781","acar",1
"2782","acemi",1
"2783","acı",1
"2784","açıkel'in",1
"2785","açıları",1
"2786","açılınca",1
"2787","acıpayam",1
"2788","acıpayam'a",1
"2789","acıpayam'da",1
"2790","açısının",1
"2791","acn",1
"2792","act",1
"2793","ada’da",1
"2794","adanın",1
"2795","adapazarı",1
"2796","adem",1
"2797","adil",1
"2798","adı",1
"2799","adıgüzel",1
"2800","adıgüzel’e",1
"2801","adıvar",1
"2802","adıyaman'da",1
"2803","adıyaman'ın",1
"2804","adıyaman’ın",1
"2805","adli̇",1
"2806","adliyesi'nde",1
"2807","adliyesine",1
"2808","adres",1
"2809","adresi",1
"2810","adt",1
"2811","adv",1
"2812","aev",1
"2813","aey",1
"2814","afad",1
"2815","afganistan",1
"2816","afl",1
"2817","afyonkarahisar",1
"2818","afyonkarahisar'ın",1
"2819","afyonkarahisar’ın",1
"2820","ag",1
"2821","ağacın",1
"2822","ağladıbursa'nın",1
"2823","ağlayan",1
"2824","ağustos",1
"2825","ağustos'ta",1
"2826","ağzından",1
"2827","ah",1
"2828","aile",1
"2829","ailelerine",1
"2830","ailenin",1
"2831","ailesine",1
"2832","aileye",1
"2833","ai̇leye",1
"2834","aittir",1
"2835","ajansı",1
"2836","akademisindeki",1
"2837","akademisinin",1
"2838","akan",1
"2839","akarken",1
"2840","akbari",1
"2841","akçaköy",1
"2842","akçay",1
"2843","akçicek",1
"2844","akengin",1
"2845","akgöz'ü",1
"2846","akgöz'ün",1
"2847","akıllarını",1
"2848","akıntıya",1
"2849","akşamı",1
"2850","akşamki",1
"2851","aksaray'da",1
"2852","aktardı",1
"2853","akü",1
"2854","akün",1
"2855","akv",1
"2856","alaaddin",1
"2857","alabilirler",1
"2858","alacak",1
"2859","alacaklarına",1
"2860","alakalı",1
"2861","alamadan",1
"2862","alandan",1
"2863","alanı",1
"2864","alanına",1
"2865","alanından",1
"2866","alanlar",1
"2867","alanları",1
"2868","alanlarından",1
"2869","alanyagazipaşa",1
"2870","alaplı'da",1
"2871","alaplı'ya",1
"2872","aldığımız",1
"2873","aldığını",1
"2874","alevler",1
"2875","alex",1
"2876","alım",1
"2877","alındı.öte",1
"2878","alındığı",1
"2879","alınmadan",1
"2880","alınmadı",1
"2881","alınmadığını",1
"2882","alınması",1
"2883","alınmasının",1
"2884","alıntı",1
"2885","alıp",1
"2886","alışma",1
"2887","alıyordu",1
"2888","alkolmetresini",1
"2889","alkolün",1
"2890","alkometreyi",1
"2891","almadı",1
"2892","almadığı",1
"2893","almalarını",1
"2894","almasıyla",1
"2895","almaya",1
"2896","almazken",1
"2897","almıştı",1
"2898","alper",1
"2899","alpine",1
"2900","alpine'in",1
"2901","alsancak’ta",1
"2902","amacıyla",1
"2903","amaçlar",1
"2904","amasya",1
"2905","amasya’nın",1
"2906","ambulansıyla",1
"2907","ambulanslara",1
"2908","amirliği’ne",1
"2909","an",1
"2910","anayol",1
"2911","anbean",1
"2912","andırın",1
"2913","andrea",1
"2914","anj",1
"2915","ankara'nın",1
"2916","anlamalarına",1
"2917","anlamayacağımı",1
"2918","anlara",1
"2919","anların",1
"2920","anlatti",1
"2921","anlı",1
"2922","anlık",1
"2923","anne",1
"2924","anneme",1
"2925","annenin",1
"2926","annesiyle",1
"2927","anonsları",1
"2928","antepoğlu",1
"2929","antonelli",1
"2930","ap",1
"2931","ar",1
"2932","arabamin",1
"2933","arabamın",1
"2934","arabasina",1
"2935","arabaydı",1
"2936","arabayı",1
"2937","arabayla",1
"2938","arabrailnews",1
"2939","araciyla",1
"2940","aracımla",1
"2941","araçlarda",1
"2942","araçlardaki",1
"2943","araçlarına",1
"2944","aradı",1
"2945","aralık",1
"2946","aralıklarla",1
"2947","aramalarda",1
"2948","aramasında",1
"2949","aranmak",1
"2950","aranması",1
"2951","arasına",1
"2952","arasındaki",1
"2953","araştırılan",1
"2954","araya",1
"2955","arayarak",1
"2956","arayışımızı",1
"2957","ardindan",1
"2958","arif",1
"2959","arıcılık",1
"2960","arıyı",1
"2961","arızalarını",1
"2962","arkadaş",1
"2963","arkadaşları",1
"2964","arkadaşlarımızın",1
"2965","arkadaşlarıyla",1
"2966","arkadaşlarla",1
"2967","arkalarını",1
"2968","arkamdan",1
"2969","arkas",1
"2970","aron",1
"2971","arslanlı",1
"2972","artırıp",1
"2973","as",1
"2974","aşağıya",1
"2975","aşarak",1
"2976","asfalt",1
"2977","aşıp",1
"2978","askeri",1
"2979","aştıktan",1
"2980","atakent",1
"2981","ataköy",1
"2982","ataköy’den",1
"2983","atakum",1
"2984","atamadığını",1
"2985","atamayan",1
"2986","atanları",1
"2987","atarken",1
"2988","ateşleme",1
"2989","atilla",1
"2990","atık",1
"2991","atıldı",1
"2992","atıp",1
"2993","atlamaya",1
"2994","atlatamayan",1
"2995","atlattı.zülkarneyn",1
"2996","atlayarak",1
"2997","atmak",1
"2998","atması",1
"2999","atmaya",1
"3000","atta",1
"3001","attıktan",1
"3002","aty",1
"3003","autonoumnews",1
"3004","avantajlar",1
"3005","avci",1
"3006","avci2021",1
"3007","avm",1
"3008","avukat",1
"3009","avukatım",1
"3010","ayağındaki",1
"3011","ayak",1
"3012","ayakları",1
"3013","ayarlamayıp",1
"3014","aydin'in",1
"3015","aydin’in",1
"3016","ayfer",1
"3017","ayhan",1
"3018","ayında",1
"3019","ayıran",1
"3020","ayırdı",1
"3021","ayırmaya",1
"3022","aykırı",1
"3023","aylardan",1
"3024","ayrılarak",1
"3025","ayrılmayan",1
"3026","ayrımcılığına",1
"3027","ayrıntılar",1
"3028","aysan",1
"3029","azami",1
"3030","azerbaycan",1
"3031","azgın'a",1
"3032","azgın'ın",1
"3033","ba",1
"3034","baba",1
"3035","babasını",1
"3036","babasının",1
"3037","bacağından",1
"3038","bağına",1
"3039","bahçelievler’den",1
"3040","bakarken",1
"3041","bakım",1
"3042","bakımda",1
"3043","bakırköy'de",1
"3044","bakırköy’de",1
"3045","baktık",1
"3046","bakü'de",1
"3047","bal",1
"3048","balıkesir",1
"3049","balıkesir'de",1
"3050","bandırma",1
"3051","baraj",1
"3052","barikat",1
"3053","barikatına",1
"3054","bari̇yere",1
"3055","başa",1
"3056","başarabilir",1
"3057","basarak",1
"3058","başardı",1
"3059","başhekimi",1
"3060","başı",1
"3061","başının",1
"3062","başkalarını",1
"3063","başkasının",1
"3064","başkonuş",1
"3065","başladılar",1
"3066","başladım",1
"3067","başlaması",1
"3068","başlamış",1
"3069","başlandığı",1
"3070","başlatan",1
"3071","başlatıldığı",1
"3072","başlatırken",1
"3073","başlığı",1
"3074","başta",1
"3075","basti",1
"3076","bastığı",1
"3077","bastım",1
"3078","başvurdu",1
"3079","başvuruda",1
"3080","batı",1
"3081","battaniyelerle",1
"3082","bayginlik",1
"3083","baygınlık",1
"3084","bayisi",1
"3085","baykan",1
"3086","baykoca",1
"3087","bb",1
"3088","bd",1
"3089","bebeğe",1
"3090","bedenini",1
"3091","beğeni",1
"3092","bekçiler",1
"3093","bekçilerden",1
"3094","bekledi",1
"3095","beklendiğini",1
"3096","bekleyen",1
"3097","bekliyor",1
"3098","bekliyoruz",1
"3099","beldesi",1
"3100","beldesinin",1
"3101","belek",1
"3102","belgesiz",1
"3103","belirledi.yalçıner’in",1
"3104","belirlediği",1
"3105","belirlemek",1
"3106","belirlemelere",1
"3107","beli̇rlendi̇bu",1
"3108","belirlendiği",1
"3109","belirlenirken",1
"3110","belirleyip",1
"3111","belirtildi.dha",1
"3112","belirtildi.olay",1
"3113","belirtildi.otomobil",1
"3114","belirtildi.polis",1
"3115","belirtilmiştir",1
"3116","belirtip",1
"3117","belirtmek",1
"3118","beni̇",1
"3119","benzer",1
"3120","benzeri",1
"3121","benzinliğe",1
"3122","beraatini",1
"3123","berber",1
"3124","bereket’in",1
"3125","beşiktaş",1
"3126","beyazevler",1
"3127","beyazsu",1
"3128","beykoz",1
"3129","beylerbeyi",1
"3130","beynim",1
"3131","beyobası",1
"3132","beyoğlu’nda",1
"3133","bildirdiği",1
"3134","bildirilirken",1
"3135","bildirim",1
"3136","bildirmesi",1
"3137","bilgilendirme",1
"3138","bilgiler",1
"3139","bilgilerinden",1
"3140","bilgisayarı",1
"3141","bilimleri",1
"3142","bilinemeyen",1
"3143","bilmediğim",1
"3144","bilmek",1
"3145","bilmeniz",1
"3146","bilmiyorum",1
"3147","binaların",1
"3148","binası",1
"3149","binasına",1
"3150","bindi",1
"3151","bindirdi",1
"3152","binen",1
"3153","binlerce",1
"3154","birbirleriyle",1
"3155","birimi'ne",1
"3156","birimlere",1
"3157","birini",1
"3158","bisikleti",1
"3159","bisikletteki",1
"3160","biter",1
"3161","bittikten",1
"3162","bırakılmasına",1
"3163","bırakılmasını",1
"3164","bırakıp",1
"3165","bıraktığı",1
"3166","bıraktıktan",1
"3167","blaubahn",1
"3168","bog",1
"3169","böğürtlen",1
"3170","bölgedekilerin",1
"3171","bölgesinde",1
"3172","bölgesinden",1
"3173","bolu’dan",1
"3174","bölümde",1
"3175","bölümü",1
"3176","bölümünde",1
"3177","bölümündeki",1
"3178","boran",1
"3179","borçları",1
"3180","bordur",1
"3181","bordürüne",1
"3182","boşluğa",1
"3183","bua",1
"3184","bucak",1
"3185","bugüne",1
"3186","buldu.suçunu",1
"3187","bülent",1
"3188","bulmacacevap",1
"3189","bulmadı",1
"3190","bulunacağım",1
"3191","bulundu.konyaaltı",1
"3192","bulundubölgedeki",1
"3193","bulunduğunda",1
"3194","bulundukları",1
"3195","bulundum",1
"3196","bulundurarak",1
"3197","bulundurmaktan",1
"3198","bulunmaktadır",1
"3199","bulunmaları",1
"3200","bulunmasına",1
"3201","bulunmasını",1
"3202","bulunmuyor",1
"3203","bulununca",1
"3204","bulunurken",1
"3205","bulvar'dan",1
"3206","bulvarda",1
"3207","bulvarı'ndaki",1
"3208","bulvarı’na",1
"3209","bür",1
"3210","buradaki",1
"3211","burak",1
"3212","buraya",1
"3213","burcunur",1
"3214","burdur'un",1
"3215","burnundan",1
"3216","bursa’dan",1
"3217","bursa’nın",1
"3218","büyük'ten",1
"3219","büyükçekmece",1
"3220","büyümeden",1
"3221","çabalarına",1
"3222","çabasıyla",1
"3223","cad",1
"3224","caddesi'ndeki",1
"3225","caddesi'ne",1
"3226","caddesi’ni",1
"3227","caddesi’nin",1
"3228","çağırdığı",1
"3229","çakalderesi",1
"3230","çakarlı",1
"3231","çakmak",1
"3232","çalilik",1
"3233","çalişani",1
"3234","çalışanların",1
"3235","çalışarak",1
"3236","çalışıyor",1
"3237","çalışıyorum",1
"3238","çalışmanın",1
"3239","çalışmasından",1
"3240","çalışsa",1
"3241","çalıştırılırken",1
"3242","çalıştırmaya",1
"3243","çalıyorlar",1
"3244","cama",1
"3245","çambaşı",1
"3246","camın",1
"3247","camına",1
"3248","camının",1
"3249","camları",1
"3250","çamlıktepe",1
"3251","caner",1
"3252","canik",1
"3253","canımıza",1
"3254","canına",1
"3255","canını",1
"3256","canlandıran",1
"3257","canlandırdım",1
"3258","çantasında",1
"3259","çaptı",1
"3260","çarmıklı",1
"3261","çarpana",1
"3262","çarpıştı.kazada",1
"3263","çarpıştığı",1
"3264","çarpmadı",1
"3265","çarpmak",1
"3266","çarpmayla",1
"3267","çarpmıştır",1
"3268","çarptı.zincirleme",1
"3269","çarptım",1
"3270","çarptısi̇vas",1
"3271","çarşı",1
"3272","cateringtürkiye",1
"3273","çavuşoğlu",1
"3274","çay",1
"3275","çayemirdağ",1
"3276","çayı’na",1
"3277","cbd",1
"3278","çekemeyeceğini",1
"3279","çekilmeyen",1
"3280","çekim",1
"3281","çekince",1
"3282","çekinmeden",1
"3283","çekip",1
"3284","çekirge",1
"3285","çekmeye",1
"3286","çektiği",1
"3287","çelebi",1
"3288","çelik'le",1
"3289","çelili",1
"3290","cenazeleri",1
"3291","çeşme",1
"3292","cet",1
"3293","cevatpaşa",1
"3294","çevrelerindeki",1
"3295","çevresinde",1
"3296","cezaevi",1
"3297","cezalandırıldığını",1
"3298","cezalandırılmasıdır",1
"3299","cezalandırılmasını",1
"3300","cezalandırılmıştır",1
"3301","chat",1
"3302","cici",1
"3303","ciddi",1
"3304","ciddiyetini",1
"3305","cide'ye",1
"3306","çift",1
"3307","çiftinin",1
"3308","çiftlik",1
"3309","cihaz",1
"3310","çikinca",1
"3311","çikti",1
"3312","çin",1
"3313","cinsiyet",1
"3314","cinsiyetinizden",1
"3315","cip",1
"3316","cipi",1
"3317","çirkin",1
"3318","çizgisi",1
"3319","çığlığı",1
"3320","çıkarabilmek",1
"3321","çıkardığımda",1
"3322","çıkarıyor",1
"3323","çıkarken",1
"3324","çıkartarak",1
"3325","çıkartıldığı",1
"3326","çıkartılıp",1
"3327","çıkışı",1
"3328","çıkışında",1
"3329","çıkmadığını",1
"3330","çıkmaktan",1
"3331","çıkmaya",1
"3332","çıkmayı",1
"3333","çıkmış",1
"3334","çıktığım",1
"3335","çıktığında",1
"3336","çıktıklarını",1
"3337","çıktıya",1
"3338","çıplak",1
"3339","çıplaklı",1
"3340","çırpınmaya",1
"3341","çobanözü",1
"3342","çocuğudur",1
"3343","çocuğun",1
"3344","çocuğuyla",1
"3345","çocuklar",1
"3346","çocuklara",1
"3347","çocuklarım",1
"3348","çocuklarından",1
"3349","çolpan",1
"3350","copyright",1
"3351","çorum'da",1
"3352","çözüm",1
"3353","çözümlere",1
"3354","cumhuriyeti’nde",1
"3355","çuvalları",1
"3356","cüzdanını",1
"3357","cvu",1
"3358","d.a",1
"3359","dacia",1
"3360","dae",1
"3361","daf",1
"3362","daki̇ka",1
"3363","dakikalardan",1
"3364","dalan",1
"3365","daşdelen",1
"3366","daşdelen’e",1
"3367","dashcam’ler",1
"3368","davacıyım",1
"3369","davamız",1
"3370","davood",1
"3371","db",1
"3372","dedi.kaza",1
"3373","dedi.kazada",1
"3374","dedi.olayla",1
"3375","dediği",1
"3376","dedikten",1
"3377","defnedilmek",1
"3378","değerinde",1
"3379","değerindeki",1
"3380","değerlendiren",1
"3381","değerlendirmek",1
"3382","değerlendirmelerde",1
"3383","değillerdi",1
"3384","değinilerek",1
"3385","değişiklikler",1
"3386","değişiyor",1
"3387","değiştirdiği",1
"3388","değiştirme",1
"3389","değiştirmeye",1
"3390","dehşet",1
"3391","delillerimizi",1
"3392","demiral’ın",1
"3393","demirhüyük",1
"3394","demirhüyük'ün",1
"3395","demiş",1
"3396","denetimgerçekleştirdi",1
"3397","denetiminde",1
"3398","denetimlerde",1
"3399","denetimlere",1
"3400","deneyimim",1
"3401","deniz’i",1
"3402","deniz’in",1
"3403","denizden",1
"3404","denize",1
"3405","denizi",1
"3406","denizli'nin",1
"3407","denizli’ye",1
"3408","derdiyle",1
"3409","dereköy",1
"3410","derince",1
"3411","ders",1
"3412","derse",1
"3413","derviş",1
"3414","derya",1
"3415","designed",1
"3416","desteğe",1
"3417","detaylı",1
"3418","devereaux",1
"3419","devirerek",1
"3420","devlete",1
"3421","devletimiz",1
"3422","devrek",1
"3423","devrildiğini",1
"3424","dha'ya",1
"3425","diğerlerinin",1
"3426","digor’a",1
"3427","dijital",1
"3428","dikkati",1
"3429","dilmeç'i",1
"3430","di̇reksi̇yon",1
"3431","direksiyonda",1
"3432","direksiyonu",1
"3433","direksiyonuma",1
"3434","direndi",1
"3435","direnen",1
"3436","disklerine",1
"3437","diyalog",1
"3438","diyelim",1
"3439","diyordu",1
"3440","dışardan",1
"3441","dışındaki",1
"3442","dlu",1
"3443","dn",1
"3444","doğan",1
"3445","doğanın",1
"3446","doğrul",1
"3447","döküldü",1
"3448","dökülen",1
"3449","dolaştı",1
"3450","dolmabahçe",1
"3451","dolmabahçe’ye",1
"3452","dolumu",1
"3453","dön",1
"3454","döndüğünde",1
"3455","döndükten",1
"3456","döndürdü",1
"3457","döndürmeye",1
"3458","dönmesi",1
"3459","dönmeyecek",1
"3460","dönüldü",1
"3461","dönüştü",1
"3462","dorsesinin",1
"3463","dörtlüleri",1
"3464","dosyada",1
"3465","dövdü",1
"3466","drone",1
"3467","dte",1
"3468","dubaya",1
"3469","dükkândan",1
"3470","dükkânından",1
"3471","dumanlar",1
"3472","dünya’dan",1
"3473","dünyanın",1
"3474","dupasquier'nin",1
"3475","durabilen",1
"3476","durağına",1
"3477","duramadım",1
"3478","duramayarak",1
"3479","durayım",1
"3480","durduk",1
"3481","durdurdu.araç",1
"3482","durdurup",1
"3483","durmak",1
"3484","durmakta",1
"3485","dursun",1
"3486","durum",1
"3487","durumdan",1
"3488","durumları",1
"3489","durumunu",1
"3490","düşecekti",1
"3491","düşme",1
"3492","düşmeden",1
"3493","düşmemek",1
"3494","düşsün",1
"3495","düştüm",1
"3496","düşüncesiyle",1
"3497","düşünüyordu",1
"3498","düşünüyorsanız",1
"3499","düşünüyorum",1
"3500","düşürdü",1
"3501","düşürdüğü",1
"3502","düşürme",1
"3503","duyabilecekleri",1
"3504","duyarak",1
"3505","duyarlı",1
"3506","duyarsız",1
"3507","duyduk",1
"3508","duygu",1
"3509","duyuruldu",1
"3510","duyurulurken",1
"3511","duyurusunda",1
"3512","düz",1
"3513","düzce’de",1
"3514","düzce’nin",1
"3515","düzelmeye",1
"3516","düzenlenmedi",1
"3517","düzenli",1
"3518","düzgün",1
"3519","dv",1
"3520","e.a",1
"3521","e.k",1
"3522","ecevit",1
"3523","echomar",1
"3524","edemediklerini",1
"3525","edemeyince",1
"3526","edemezsiniz",1
"3527","ederim",1
"3528","ederlerse",1
"3529","edi̇ldi̇",1
"3530","edildi.sağlık",1
"3531","edildiğinde",1
"3532","edilirken",1
"3533","edi̇lmi̇ş",1
"3534","edince",1
"3535","edi̇p",1
"3536","edirne",1
"3537","editörlerimizin",1
"3538","ediyoruz",1
"3539","ee",1
"3540","eg",1
"3541","egemenlik",1
"3542","eğiterek",1
"3543","eği̇ti̇m",1
"3544","eğitimin",1
"3545","eğitimlere",1
"3546","eğitimlerini",1
"3547","eğitmen",1
"3548","ehiyetine",1
"3549","ehliyet",1
"3550","ehliyeti",1
"3551","ehli̇yeti̇ne",1
"3552","ehliyetli",1
"3553","ekibe",1
"3554","ekin",1
"3555","ekindeki",1
"3556","ekiplerinden",1
"3557","ekipleriyle",1
"3558","ekleme",1
"3559","ekstra",1
"3560","elazığ’da",1
"3561","elbüken'in",1
"3562","elbüken’in",1
"3563","elektronik",1
"3564","eleştirirken",1
"3565","elifin",1
"3566","elim",1
"3567","eline",1
"3568","ellen",1
"3569","em",1
"3570","emekli",1
"3571","emel",1
"3572","eminönü’nden",1
"3573","emirdağ",1
"3574","emişbeleni",1
"3575","emlakhabercin",1
"3576","emma",1
"3577","emniyeti",1
"3578","emniyette",1
"3579","emrah",1
"3580","emrek",1
"3581","endişelendiler",1
"3582","endişesiyle",1
"3583","erat",1
"3584","ercan",1
"3585","erdem'i",1
"3586","erdem’in",1
"3587","ereğli̇",1
"3588","ereğli'den",1
"3589","eren",1
"3590","erkeklere",1
"3591","erkul",1
"3592","ermenek'e",1
"3593","erol",1
"3594","ersoy",1
"3595","ertan",1
"3596","ertuğ",1
"3597","erzurum",1
"3598","esentepe’de",1
"3599","eşiğinden",1
"3600","esirikli'nin",1
"3601","eskişehir'de",1
"3602","eski̇şehi̇r'de",1
"3603","esteban",1
"3604","etci̇",1
"3605","etkilendi",1
"3606","etkilenen",1
"3607","etkisinde",1
"3608","etkisinden",1
"3609","etkisiz",1
"3610","etmeden",1
"3611","etmediği",1
"3612","etmediğini",1
"3613","etmedik",1
"3614","etmektedir",1
"3615","etmem",1
"3616","etmenin",1
"3617","etrafında",1
"3618","etrafından",1
"3619","etraflarındaki",1
"3620","etti̇",1
"3621","etti.olayla",1
"3622","etti̇plaka",1
"3623","ettirdi",1
"3624","ettiren",1
"3625","ev",1
"3626","evde",1
"3627","evin",1
"3628","evinde",1
"3629","evinin",1
"3630","evladım",1
"3631","evleri",1
"3632","evliya",1
"3633","eyaletinde",1
"3634","ezildiği",1
"3635","ezilmekten",1
"3636","f",1
"3637","f.ş.k",1
"3638","f1",1
"3639","facianın",1
"3640","fakültesine",1
"3641","farın",1
"3642","farının",1
"3643","farketmesinin",1
"3644","farklı",1
"3645","farlarından",1
"3646","faydalanmalıyız",1
"3647","faydalı",1
"3648","fazıl",1
"3649","federasyonu",1
"3650","felaketi",1
"3651","felç",1
"3652","fena",1
"3653","fenomenini",1
"3654","fenomenleri",1
"3655","ferdi",1
"3656","fethiye",1
"3657","fethiyedeki",1
"3658","fevzi",1
"3659","ff",1
"3660","fikirdir",1
"3661","fikret",1
"3662","filolarına",1
"3663","filosu",1
"3664","filosuna",1
"3665","filoyu",1
"3666","fim",1
"3667","firladi",1
"3668","firmasına",1
"3669","fişek",1
"3670","fırladığını",1
"3671","fırlattı",1
"3672","fırlayıp",1
"3673","fırsattan",1
"3674","foça",1
"3675","form",1
"3676","fotoğraf",1
"3677","fotoğrafların",1
"3678","frec",1
"3679","frederik",1
"3680","frene",1
"3681","frenini",1
"3682","fs",1
"3683","fuat",1
"3684","fuatpaşa",1
"3685","furkan",1
"3686","futbolcu",1
"3687","g.k'ye",1
"3688","g.s",1
"3689","galata",1
"3690","gamze",1
"3691","garaj",1
"3692","garajın",1
"3693","garajından",1
"3694","gazetecilere",1
"3695","gazetecileri",1
"3696","gaziantep'te",1
"3697","gaziantep’te",1
"3698","gazimağusa",1
"3699","gaziosmanpaşa",1
"3700","gazından",1
"3701","gazının",1
"3702","gb",1
"3703","gc",1
"3704","gec",1
"3705","geçebileceği",1
"3706","geçenlerin",1
"3707","gecesi",1
"3708","geçide",1
"3709","geçidi'nde",1
"3710","geçidinde",1
"3711","geçidinden",1
"3712","gecikiyoruz",1
"3713","geçilmeden",1
"3714","geçince",1
"3715","geçi̇rdi̇",1
"3716","geçirdiğini",1
"3717","geçirmesi",1
"3718","geçişinde",1
"3719","geçitten",1
"3720","geçme",1
"3721","geçmediği",1
"3722","geçmesinden",1
"3723","geçmesinin",1
"3724","geçmişim",1
"3725","geçmişti",1
"3726","geçti.bu",1
"3727","geçtikten",1
"3728","geldi.edinilen",1
"3729","geldiğini",1
"3730","geldik",1
"3731","geldiler",1
"3732","gelecekte",1
"3733","gelene",1
"3734","gelir",1
"3735","geliş",1
"3736","geliştikçe",1
"3737","gelmedi",1
"3738","gelmesinde",1
"3739","gelmez",1
"3740","gelmiş",1
"3741","gelmiştir",1
"3742","genç’in",1
"3743","gencin",1
"3744","gençosman",1
"3745","geniş",1
"3746","george",1
"3747","gerçekleşmeden",1
"3748","gerçekleştirdi",1
"3749","gerçekleştiren",1
"3750","gerçekleştirildi",1
"3751","gereken",1
"3752","gerekir",1
"3753","gerekmektedir",1
"3754","gerisinde",1
"3755","getirilen",1
"3756","getirilirken",1
"3757","getirip",1
"3758","getirmeye",1
"3759","gideceğini",1
"3760","giderek",1
"3761","giderlerdi",1
"3762","gidiş",1
"3763","gidiyordum",1
"3764","gidon",1
"3765","gireceği",1
"3766","girip",1
"3767","girmek",1
"3768","girmesiyle",1
"3769","girmeyerek",1
"3770","girne",1
"3771","girsin",1
"3772","gitmedi",1
"3773","gitmeleri",1
"3774","gitmeyi",1
"3775","gittiğini",1
"3776","giysisi",1
"3777","göç",1
"3778","göçüğe",1
"3779","göçüğü",1
"3780","gökçekent",1
"3781","gökdere",1
"3782","göksu",1
"3783","gömülen",1
"3784","gönderildi.hastanede",1
"3785","gönderildi.kaza",1
"3786","gönderilirken",1
"3787","gönderilmiştir",1
"3788","göndermesine",1
"3789","gördüğüm",1
"3790","gördüğünü",1
"3791","gördük",1
"3792","gördüm",1
"3793","göreceğini",1
"3794","görevini",1
"3795","görevliler",1
"3796","görevlilerine",1
"3797","görevlilerinin",1
"3798","görmediği",1
"3799","görmek",1
"3800","görmelerine",1
"3801","görülen",1
"3802","görünmesine",1
"3803","görüntülediğini",1
"3804","görüntülendi.görüntüyü",1
"3805","görüntülenmemek",1
"3806","görüntülere",1
"3807","görüntülerin",1
"3808","görüntülerken",1
"3809","görüntüsünden",1
"3810","görüntüsünü",1
"3811","görünür",1
"3812","görünürlük",1
"3813","görünüyor",1
"3814","görüp",1
"3815","görüyoruz",1
"3816","göster",1
"3817","gösterdi̇",1
"3818","gösterdi.biber",1
"3819","gösterebiliyor",1
"3820","gösterememişti",1
"3821","gösteren",1
"3822","gösterilmeden",1
"3823","gösterip",1
"3824","götüren",1
"3825","götürerek",1
"3826","götürüldüğü",1
"3827","götürülerek",1
"3828","götürüyor",1
"3829","göz",1
"3830","gözetlemelerine",1
"3831","gözlem",1
"3832","gözlemcilerinden",1
"3833","gözlerini",1
"3834","gözlü",1
